movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,roi,keyword_name
581526,다만 악에서 구하소서,다만 악에서 구하소서,ko,2020-08-05,108,12000000,34662454,6.88,208,3.4108,"['범죄', '액션', '드라마']","['Hive Media Corp', 'CJ Entertainment']",['KR'],2020,8,1.8885378333333331,transgender
581528,악인전,악인전,ko,2019-05-15,112,6500000,25775371,7.848,1310,14.1994,"['범죄', '액션', '스릴러']","['Acemaker Movieworks', 'BA Entertainment', 'Kiwi Media Group', 'B&C CONTENT']",['KR'],2019,5,2.9654416923076923,police
581528,악인전,악인전,ko,2019-05-15,112,6500000,25775371,7.848,1310,14.1994,"['범죄', '액션', '스릴러']","['Acemaker Movieworks', 'BA Entertainment', 'Kiwi Media Group', 'B&C CONTENT']",['KR'],2019,5,2.9654416923076923,gangster
581528,악인전,악인전,ko,2019-05-15,112,6500000,25775371,7.848,1310,14.1994,"['범죄', '액션', '스릴러']","['Acemaker Movieworks', 'BA Entertainment', 'Kiwi Media Group', 'B&C CONTENT']",['KR'],2019,5,2.9654416923076923,based on true story
581528,악인전,악인전,ko,2019-05-15,112,6500000,25775371,7.848,1310,14.1994,"['범죄', '액션', '스릴러']","['Acemaker Movieworks', 'BA Entertainment', 'Kiwi Media Group', 'B&C CONTENT']",['KR'],2019,5,2.9654416923076923,serial killer
581528,악인전,악인전,ko,2019-05-15,112,6500000,25775371,7.848,1310,14.1994,"['범죄', '액션', '스릴러']","['Acemaker Movieworks', 'BA Entertainment', 'Kiwi Media Group', 'B&C CONTENT']",['KR'],2019,5,2.9654416923076923,gang
581528,악인전,악인전,ko,2019-05-15,112,6500000,25775371,7.848,1310,14.1994,"['범죄', '액션', '스릴러']","['Acemaker Movieworks', 'BA Entertainment', 'Kiwi Media Group', 'B&C CONTENT']",['KR'],2019,5,2.9654416923076923,aggressive
581528,악인전,악인전,ko,2019-05-15,112,6500000,25775371,7.848,1310,14.1994,"['범죄', '액션', '스릴러']","['Acemaker Movieworks', 'BA Entertainment', 'Kiwi Media Group', 'B&C CONTENT']",['KR'],2019,5,2.9654416923076923,tense
591120,해적: 도깨비 깃발,해적: 도깨비 깃발,ko,2022-01-26,126,19597380,10247262,6.5,212,1.9713,"['액션', '모험', '코미디', '판타지']","['Oscar 10 Studio', 'ANEW', 'Lotte Entertainment']",['KR'],2022,1,-0.4771106137657177,treasure
591120,해적: 도깨비 깃발,해적: 도깨비 깃발,ko,2022-01-26,126,19597380,10247262,6.5,212,1.9713,"['액션', '모험', '코미디', '판타지']","['Oscar 10 Studio', 'ANEW', 'Lotte Entertainment']",['KR'],2022,1,-0.4771106137657177,sequel
591120,해적: 도깨비 깃발,해적: 도깨비 깃발,ko,2022-01-26,126,19597380,10247262,6.5,212,1.9713,"['액션', '모험', '코미디', '판타지']","['Oscar 10 Studio', 'ANEW', 'Lotte Entertainment']",['KR'],2022,1,-0.4771106137657177,joseon dynasty (1392–1910)
601796,외계+인 1부,외계+인 1부,ko,2022-07-20,142,24500000,12109608,6.831,483,7.2039,"['SF', '액션', '판타지', '모험']","['Caper Film', 'CJ Entertainment']",['KR'],2022,7,-0.5057302857142857,prisoner
601796,외계+인 1부,외계+인 1부,ko,2022-07-20,142,24500000,12109608,6.831,483,7.2039,"['SF', '액션', '판타지', '모험']","['Caper Film', 'CJ Entertainment']",['KR'],2022,7,-0.5057302857142857,time warp
601796,외계+인 1부,외계+인 1부,ko,2022-07-20,142,24500000,12109608,6.831,483,7.2039,"['SF', '액션', '판타지', '모험']","['Caper Film', 'CJ Entertainment']",['KR'],2022,7,-0.5057302857142857,time travel
601796,외계+인 1부,외계+인 1부,ko,2022-07-20,142,24500000,12109608,6.831,483,7.2039,"['SF', '액션', '판타지', '모험']","['Caper Film', 'CJ Entertainment']",['KR'],2022,7,-0.5057302857142857,alien
