movie_id,title,original_title,release_date,budget,revenue,vote_average,runtime,release_year,release_month,director_id,director_original_name,cast_ids,cast_original_names
467284,나나나: 여배우 민낯 프로젝트,나나나: 여배우 민낯 프로젝트,2012-08-23,0,0,0.0,89,2012.0,8.0,567783,김꽃비,567783|1895368|554025,김꽃비|Seo Young-ju|양은용
467291,로망은 없다,로망은 없다,2010-10-12,0,0,0.0,69,2010.0,10.0,1855263,Soo Kyoung,,
467296,어느날 그 길에서,어느날 그 길에서,2008-03-27,0,0,0.0,97,2008.0,3.0,1851185,Hwang Yoon,,
467515,올 리브 올리브,올 리브 올리브,2017-07-13,0,0,0.0,92,2017.0,7.0,1169173,Kim Tae-il,3677506,Wizdan
467768,걱정말아요,걱정말아요,2017-01-05,0,0,5.0,61,2017.0,1.0,1266710,So Joon-moon,1860477|1860479|96663|1496155|240081,정지선|Gwon Gi-ha|박명신|고원희|최무성
467785,까막섬의 비밀,까막섬의 비밀,2011-02-18,0,0,0.0,90,2011.0,2.0,,,,
467786,깔깔깔 희망버스,깔깔깔 희망버스,2012-09-27,0,0,0.0,84,2012.0,9.0,2491081,이수정,2785828|87553,Kim Jin-sook|김여진
467787,꿈꾸는 나비,꿈꾸는 나비,2016-08-12,0,0,0.0,90,2016.0,8.0,1314706,Lee Sang-hwa,577397|2689738|2689739|2689740|2689741,김재록|Kang Ha-ri|Seong Yong-won|진건|Sin Seung-hwan-I
467790,나비와 바다,나비와 바다,2013-01-24,0,0,0.0,89,2013.0,1.0,1715282,Park Bae-il,3677627|3677628,Jae-Nyeon|Wooyoung
467824,인랑,인랑,2018-07-25,16723043,0,6.3,139,2018.0,7.0,69081,김지운,83014|240145|84788|17120|83637,강동원|한효주|김무열|정우성|허준호
467865,여자들,여자들,2017-08-03,0,0,5.0,101,2017.0,8.0,2139085,Lee Sang-deok,1429775|2067860|1619436|1066218|2193134,Choi Si-hyung|전여빈|채서진|Yozoh|You E-den
467885,아기공룡 둘리: 얼음별 대모험,아기공룡 둘리: 얼음별 대모험,1996-07-24,0,0,6.0,80,1996.0,7.0,1932455,Lim Kyung-won,1649049|2702416|1577670|1272718|2702419,박영남|이인성|정미숙|이선|최덕희
467994,Above the Mist,Above the Mist,2016-02-15,1000,0,0.0,8,2016.0,2.0,1858137,Gabriel Galand,1858136,Chan-ho Yoon
468036,기죽지 마라,기죽지 마라,2009-12-17,0,0,0.0,85,2009.0,12.0,3716069,Kim Hyeong-jin,3716069,Kim Hyeong-jin
468324,일사각오,일사각오,2016-03-17,0,0,0.0,115,2016.0,3.0,3454653,Kwon Hyuk-man,1800188|1657373|126742|2098753|3476803,Lee Ji-hyoung|Jung Seo-yoon|Choi Won|서광재|Lee Ye-bin
468693,눈이라도 내렸으면,눈이라도 내렸으면,2016-05-12,0,0,0.0,100,2016.0,5.0,1142752,Hee-chul Jang,3677650|3677651|3677652,Kang Seong-guk|Lee Hyo-rim|Bae Jin-man
469153,"동학, 수운 최제우","동학, 수운 최제우",2012-06-28,0,0,0.0,106,2012.0,6.0,,,,
469203,포크레인,포크레인,2017-07-27,0,0,7.7,92,2017.0,7.0,1276872,Lee Ju-hyoung,1238415|227441|1837594|564848|96467,엄태웅|김경익|정세형|Jo Deok-jae|조영진
469885,시인의 사랑,시인의 사랑,2017-09-14,0,0,5.6,109,2017.0,9.0,1865380,Kim Yang-hee,108538|150126|1865300|1280738|1024396,양익준|전혜진|정가람|방은희|김성균
470524,아이 캔 스피크,아이 캔 스피크,2017-09-21,0,23300000,7.871,119,2017.0,9.0,24989,김현석,123808|531736|1520280|2084416|1374543,나문희|이제훈|성유빈|염혜란|이상희
470585,딜쿠샤,딜쿠샤,2016-11-24,0,0,0.0,95,2016.0,11.0,2278834,김태영,1420983|2278834|1365670,길용우|김태영|Jin Hye-Kyung
471255,마스터 클래스의 산책,마스터 클래스의 산책,2013-03-21,0,0,0.0,100,2013.0,3.0,1469694,변장호,231476|1685157|1299218|1075003,이경영|양택조|동방우|오인혜
471335,치즈인더트랩,치즈인더트랩,2018-03-14,0,0,6.6,116,2018.0,3.0,1643133,Kim Je-young,1244834|1089693|117505|1222951|1591367,박해진|오연서|박기웅|유인영|오종혁
471413,선 섹스 후 사랑,선 섹스 후 사랑,2017-08-03,0,0,5.556,97,2017.0,8.0,1908487,Kim Hyeon-cheol,1827228|4857254|1979568|1745956|1908486,Choi Min-ho|Ji Eun-seo|Jung Myung-seo|전지학|강예나
471492,여배우는 오늘도,여배우는 오늘도,2017-09-14,0,0,6.6,71,2017.0,9.0,83122,문소리,83122|496935|1346898|2067860|1552971,문소리|성병숙|윤상화|전여빈|이승연
471506,마담 싸이코,Greta,2019-02-28,0,0,6.6,98,2019.0,2.0,17016,Neil Jordan,56734|17882|1094091|10132|9029,Chloë Grace Moretz|Isabelle Huppert|Maika Monroe|Colm Feore|Stephen Rea
472915,감출 수 없는 본능: 몰카,감출 수 없는 본능: 몰카,2016-09-06,0,0,5.0,0,2016.0,9.0,1908456,Kim Byeong-kwan,2687574|1908454|1908455|578818|1647345,Lee Sun-joo-II|Park Jeong-hwan|Jang Yong-seok|여현수|Lee Eun-mi
473020,미라클 여행기,미라클 여행기,2015-01-15,0,0,0.0,84,2015.0,1.0,1773783,Heo Chul,3516726,Choi Mira
473634,은하,은하,2017-01-24,0,0,5.0,97,2017.0,1.0,1846095,Lim Jin-seung,64497|139502|1299218|1910254|1707624,이정진|임수향|동방우|김서원|Park Joo-Hyung
473635,똥례... 하면 죽는다,똥례... 하면 죽는다,2015-03-15,0,0,7.4,86,2015.0,3.0,1880889,김문옥,1880885|1880886|2708971|138527,Ko Hye-ran|Choi Gwang-deok|Cho Yeon-jin|박철민
473705,내 친구 정일우,내 친구 정일우,2017-10-26,0,0,0.0,84,2017.0,10.0,84907,김동원,2097049|2097051|2097053|2097055|2097056,John Vincent Daly|Jeon Ju-hee|Sin Myeong-ja|Kim Dong-won|Kim Ui-yeol
473736,로마의 휴일,로마의 휴일,2017-08-30,0,0,6.8,108,2017.0,8.0,1881278,Lee Deok-hui,87540|70338|1715383|109060|2121884,임창정|공형진|정상훈|강신일|Mr. Pang
474160,트레인 히어로 극장판,트레인 히어로 극장판,2013-11-10,0,0,0.0,88,2013.0,11.0,3330402,Um Kiwook,,
474274,미운오리새끼,미운오리새끼,2012-08-30,0,0,6.0,95,2012.0,8.0,84998,곽경택,2098713|77188|1320623|2098715|2098716,Kim Jun-ku|오달수|조민준|Jung Ye-jin|Moon Won-ju
474310,Love In Korea,Love In Korea,2013-08-08,0,0,0.0,80,2013.0,8.0,1375064,Park Je-wook,545147,Mahbub Alam
474412,사촌여동생,사촌여동생,2017-07-12,0,0,7.0,90,2017.0,7.0,1883367,Yang Ho-yeol,1883366|1708576,Yoo Ji-won|Ahn So-hee
474495,여인의 숨결,여인의 숨결,2012-07-01,0,0,4.5,60,2012.0,7.0,1627816,Lee Se-il,1295464|2717961|2717962|2636688,김보미|Kang Ji-won-I|Park Si-yeon-I|Lee Min-woo-III
474531,19금 만남의 목적,19금 만남의 목적,2016-08-25,0,0,4.9,59,2016.0,8.0,1627816,Lee Se-il,1721615|2617307|2618552,Hae Il|Yoon Ji|Kang Jae-yi
474846,링,링,2013-07-25,0,0,0.0,95,2013.0,7.0,,,,
475138,로사,로사,2014-05-29,0,0,0.0,86,2014.0,5.0,2826853,Maeng Gwan-pyo,2826854|1421053,Ruzmetova Dayana|조하석
475148,유리정원,유리정원,2017-10-25,0,0,6.0,116,2017.0,10.0,577392,신수원,37941|552067|231480|2886658|1493488,문근영|김태훈|서태화|Lim Jeong-woon|Park Ji-soo
475153,당신의 부탁,당신의 부탁,2018-04-19,0,0,6.8,108,2018.0,4.0,1685876,Lee Dong-eun,37940|1493898|1374543|1912713|1257608,임수정|윤찬영|이상희|오미연|서신애
475639,신어우동,신어우동,2017-09-21,0,0,6.5,92,2017.0,9.0,1511274,김태수,1846846|1846845|1909644,Kim In-ae|Lee Da-min|Lee Yoo-chan
475810,바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,2016-06-02,0,0,0.0,68,2016.0,6.0,234695,Darragh O'Connell,,
475812,올래 - 천사들의 도시편,올래?! - 천사들의 도시편,2017-09-13,0,0,4.0,71,2017.0,9.0,1894507,NS. Tak,1894501|1894500|1894499|1894504|1894505,조완진|Papichaya Prapatanan|Watcharaporn Wongchai|Yoon Dong-gyoo|Walaipech Link Khunthira
476604,호랑이보다 무서운 겨울손님,호랑이보다 무서운 겨울손님,2018-01-26,0,0,7.1,107,2018.0,1.0,1021451,이광국,1299479|1245069|1591370|143541|1953192,이진욱|고현정|서현우|류현경|김예은
476945,업사이드 다운,업사이드 다운,2016-04-14,0,0,9.0,65,2016.0,4.0,2429727,Dong B. Kim,3675855|3675856|3675857|3675858|4625682,Park Young-woo|Han Bok-nam|Je Sam-yeol|Kim Hyun-dong|Byun Sang-wook
476948,하얀 정글,하얀 정글,2011-12-01,0,0,0.0,82,2011.0,12.0,2338439,Song Yoon-hee,2189098|2193292,이명박|손석희
477188,토일렛,토일렛,2017-09-05,0,0,5.0,76,2017.0,9.0,1949481,이상훈,1949481,이상훈
477210,가을 우체국,가을 우체국,2017-10-19,0,0,5.2,84,2017.0,10.0,2098623,Lim Wang-tae,1138821|1615316|528339|1305674|553705,보아|이학주|오광록|임현식|송옥숙
477381,낯선 곳 낯선 시간,낯선 곳 낯선 시간,2009-07-23,0,0,0.0,77,2009.0,7.0,,,,
477525,애비,애비,2016-05-12,0,0,5.0,103,2016.0,5.0,87530,장현수,552156|1414400|2555612|2854670,홍경인|지성원|Jo Sang-gu|김민식
477656,설마 그럴리가 없어,설마 그럴리가 없어,2012-06-21,0,0,5.0,95,2012.0,6.0,150701,조성규,1615318|1791945|1971470|1256254|2131707,Choi Youn-so|백현진|이상순|Seo Bum-suk|이하율
477659,모텔 아쿠아리움,모텔 아쿠아리움,2013-12-01,0,0,0.0,38,2013.0,12.0,,,554025|1591370,양은용|서현우
477663,미국인 친구,미국인 친구,2014-06-12,0,0,0.0,85,2014.0,6.0,1855245,Sung Ji-hye,1351056|1414400|1421415,남성진|지성원|Bae Jung-hwa
477760,마법천자문 : 대마왕의 부활을 막아라,마법천자문 : 대마왕의 부활을 막아라,2010-08-10,0,0,0.0,85,2010.0,8.0,1818775,Yun Yeong-gi,,
477762,"귀향, 끝나지 않은 이야기","귀향, 끝나지 않은 이야기",2017-09-14,0,0,8.5,96,2017.0,9.0,1302905,조정래,1583037|1583038|1583040|2315722|2545468,Kang Ha-na|Choi Ri|Seo Mi-ji|Yi Seung-hyeon|Im Seong-cheol
477767,저수지 게임,저수지 게임,2017-09-07,0,0,7.4,100,2017.0,9.0,1140790,최진성,2056753|2000928|2189098|2189102|1347175,주진우|김어준|이명박|박근혜|김의성
477812,홈,홈,2018-05-30,0,0,7.5,100,2018.0,5.0,1953478,Kim Jong-woo,1704052|1418582|4280711|2097726|2148103,이효제|허준석|임태풍|Kim Ha-na|Kang Bo-min
477877,대장 김창수,대장 김창수,2017-10-19,0,0,7.5,115,2017.0,10.0,1910480,Lee Won-tae,138336|83020|1044800|96484|1128004,조진웅|송승헌|정만식|정진영|유승목
478041,아무르,아무르,2011-10-25,0,0,0.0,83,2011.0,10.0,,,,
478092,아름다운 엄마,아름다운 엄마,2017-09-21,0,0,5.0,71,2017.0,9.0,2609801,오재학,1846845|1897016,Lee Da-min|김동수
478160,희생부활자,희생부활자,2017-10-12,0,0,5.4,91,2017.0,10.0,84998,곽경택,1222330|93252|1020859|150126|93996,김래원|김해숙|성동일|전혜진|장영남
478187,꾼,꾼,2017-11-22,0,0,6.729,117,2017.0,11.0,1895319,Jang Chang-won,544107|10112|573794|139493|1523043,현빈|유지태|배성우|박성웅|나나
478214,손오공: 대몽서유기,The Land of Many Perfumes,2021-10-12,0,0,0.0,90,2021.0,10.0,,,,
478224,소나기,소나기,2017-08-31,0,0,7.0,48,2017.0,8.0,1084152,안재훈,1267857|1576065,No Kang-min|신은수
478226,이웃집 스타,이웃집 스타,2017-09-21,0,0,6.6,98,2017.0,9.0,105406,Kim Sung-wook,1235716|93997|1299288|1299473|1547166,한채영|진지희|임슬옹|임형준|솔비
478574,바세코의 아이들,바세코의 아이들,2014-08-14,0,0,0.0,74,2014.0,8.0,2385991,김경식,2385993|2385994,Shin Seung-cheol|Lee Kyeong-uk
479208,가정부의 손맛 감독판,가정부의 손맛 감독판,2017-09-05,0,0,4.5,73,2017.0,9.0,1908461,Lee Jun,1814297|1908611|1995703,이수|Lee Cheong-ha|Kim In-gyoo-III
479209,음란 선비,음란 선비,2016-01-10,0,0,4.0,80,2016.0,1.0,1702039,Choi Woo-seong,2615464|2164397|2754416,Kim Yeong-joon-II|오주하|채원
479211,처음엔 다 그래,처음엔 다 그래,2017-09-14,0,0,5.0,74,2017.0,9.0,1907591,Park Seon-jae-II,1423541|1178842|1591373|1294906,Ha Na-kyeong|La Risa|Choi Young-sung|Lee Hyung-suk-I
479212,작은 엄마,작은 엄마,2017-09-28,0,0,1.5,81,2017.0,9.0,1769763,이리단,2625288|1907999|1702040|1745956,Kang Dae-ho|Yoo Ri|Han Se-hee|전지학
479718,범죄도시,범죄도시,2017-10-03,5900000,52946454,7.679,121,2017.0,10.0,1902848,강윤성,1024395|1257592|566375|1418581|1299473,마동석|윤계상|조재윤|최귀화|임형준
480474,밤치기,밤치기,2018-11-01,0,0,5.8,84,2018.0,11.0,1721280,정가영,1721280|1419852|2203178,정가영|박종환|Hyung Seul-woo
480529,연습생,연습생,2016-12-15,0,0,0.0,27,2016.0,12.0,1548224,Manu Bogad,1903633,Shin Ji-soo
480788,"아르헨티나여, 나를 위해 울어주나요?",Do U Cry 4 Me Argentina?,2005-09-13,0,0,0.0,93,2005.0,9.0,1904372,Bae Youn Suk,1955275|1955276|1955277|1955278,Kim Borum|Cho Duk Kyu|Bang Hyoun Sik|Cristina Urn
481172,속사정,속사정,2017-05-18,0,0,5.5,88,2017.0,5.0,1907954,Jo Il-joon,4857254|1907958|1907960|1905548|2628565,Ji Eun-seo|Kim Gwang-seok|Woo Jin-yeong|Lee Jang-mi|Yoon Sang-hee
481537,비념,비념,2013-04-03,0,0,0.0,93,2013.0,4.0,1491033,임흥순,3677741|3677742|3677743,Kang Sang-hee|Han Shin-hwa|Kim Jeong-min
481538,비단꽃길,비단꽃길,2013-10-17,0,0,5.0,91,2013.0,10.0,2386005,Kim Jeong-wook,1276948|565684,Kim Keum-hwa|서갑숙
481539,불청객,불청객,2010-09-30,0,0,4.0,66,2010.0,9.0,2440845,Lee Eung-il,5627315|5627317|2440845,Kim Jin-sik|Won Kang-young|Lee Eung-il
481549,블랙딜,블랙딜,2014-07-03,0,0,0.0,87,2014.0,7.0,2193298,Lee Hoon-kyu,2189102|4101087,박근혜|Joung Tae-choon
481822,아내의 동영상,아내의 동영상,2017-04-27,0,0,7.0,76,2017.0,4.0,,,1688124,Park Joo-bin
481840,자매의 S스캔들,자매의 S스캔들,2017-08-03,0,0,5.7,84,2017.0,8.0,1549897,Kim Hyeon-Bin,1291041|1753962|2473974|2473975|1766724,Shin Yu-ju|Yoon Se-na|Kim Joo-hyeop|Kim Ji-hoon-VIII|Sin Seong-hoon
481842,육체인터뷰,육체인터뷰,2017-07-14,0,0,5.0,83,2017.0,7.0,2023979,EROPING,1333252|1968436|2666324|2666325,Baek Se-ri|Yeong Ah|Hwang Ae-ra|Jeong Na-ra
481854,누드모델,누드모델,2017-06-06,0,0,4.0,62,2017.0,6.0,1774936,Park Bum-soo,1969902|1995387|2636696|1622390|1908126,Lee Sang-doo|Byeol Yi|Hye Won-I|Lee Chae-dam|Min Joo
481873,Anything for You,Anything for You,2014-01-01,0,0,0.0,70,2014.0,1.0,,,,
481885,파도 여인 그리고 탱고,Bar Tango,2015-01-01,0,0,4.0,84,2015.0,1.0,1907540,Park Gap-jong,,
481939,내 친구의 아내 2,내 친구의 아내 2,2016-12-29,0,0,6.75,84,2016.0,12.0,1907723,Lee Do-si,1909626|1814297|2629514|2665418,Jeon Beom-joon|이수|Yoo Seung-il|Lee Mi-na
481990,옆집여자,옆집여자,2017-06-20,0,0,6.0,93,2017.0,6.0,1767692,Ma Ee-seong,1291041|1293342,Shin Yu-ju|Wi Ji-Woong
482007,스캔들III,스캔들III,2017-03-29,0,0,1.5,78,2017.0,3.0,1907873,이동현,2629513|2689740|1907877|1909526|2931947,Hwang Sung-woong|진건|Na Jin|Kwak Ji-eun|유승일
482052,힐링캠프: 한 세상,힐링캠프: 한 세상,2017-06-22,0,0,4.0,75,2017.0,6.0,1908078,Kook Man-joong,1846846|1908088|1702040|2634096,Kim In-ae|Yoon Ji-seop|Han Se-hee|Yang Min-woo
482122,사랑받지 못한 여자,사랑받지 못한 여자,2017-01-25,0,0,4.4,87,2017.0,1.0,1315177,No Zin-soo,1549898|1908290|1365069|3066624,Kim Hwa-yeon|윤예희|Shin Won-ho|Han Jeong-hyeon
482191,그녀의 깊은 정사 감독판,그녀의 깊은 정사 감독판,2017-01-01,0,0,4.0,69,2017.0,1.0,1908461,Lee Jun,1814297|1702040|1721637|1995703|2671873,이수|Han Se-hee|Shin Yeon-woo|Kim In-gyoo-III|Chin Tae-yun
482204,형수의 직업,형수의 직업,2017-08-31,0,0,5.143,89,2017.0,8.0,1908510,No Hyun-jin,1688124|1907997|1908513|1848726,Park Joo-bin|민도윤|Ji Soo-I|Jung Jae-sik
482207,챌린지 게임,챌린지 게임,2016-08-04,0,0,6.4,93,2016.0,8.0,1908536,Won Seok-ho,1468490|1908540|1620130|1178842|2675415,Kang Eun-hye|Choi Ryung|Choi Hyun-ho|La Risa|Oh Hyeon-su
482209,가루지기: 변강쇠 더 비기닝,가루지기: 변강쇠 더 비기닝,2017-09-07,0,0,4.5,81,2017.0,9.0,1908548,Jeong Jin-ho,1908556|1702040|1848726,Bae Sun-ah|Han Se-hee|Jung Jae-sik
482215,연상녀들 내가 가르쳐 줄게,연상녀들 : 내가 가르쳐 줄게,2017-01-01,0,0,3.0,70,2017.0,1.0,,,,
482224,색시공...주홍글씨의 비밀,색시공...주홍글씨의 비밀,2017-08-24,0,0,7.5,95,2017.0,8.0,1880889,김문옥,1908594|1908596|1908597|1908599|1908603,Kim Ji-ni|Lee Seong-hoon|Jeong In-cheol|Choi Mi-gyo|Park Hyo-geun
482553,탐정사무소: 평강공주와 바보온달,탐정사무소: 평강공주와 바보온달,2016-06-15,0,0,0.0,71,2016.0,6.0,1907873,이동현,141547|1909525|1909526|1909527|1909528,강현중|Han Geu-rim|Kwak Ji-eun|Kim Min-kyu-I|Park Min-hye
482558,원정여행,원정여행,2017-08-31,0,0,4.0,76,2017.0,8.0,1908078,Kook Man-joong,1909542|1688124|1909543|1908004|1909544,Seon Hye|Park Joo-bin|Wang Hoon-ah|상우|Hyeon Ji
482571,마을금고 연쇄습격사건,마을금고 연쇄습격사건,2007-11-14,0,0,5.8,111,2007.0,11.0,1336940,박상준,138509|229752|1310821|1764467|140335,이문식|백윤식|박효준|Ahn Mi-na|김유정
482584,색에 놀다,색에 놀다,2017-01-01,0,0,4.0,67,2017.0,1.0,4564485,Lee Yeong-min,1894501|2675413|4857254|2617524,조완진|Heo Yoon-joo|Ji Eun-seo|Ryoo Hyeon-ah
482592,초대남,초대남,2017-05-23,0,0,5.333,93,2017.0,5.0,1909600,Kang Yoo-min,1647345|1907998|1909601|1708576,Lee Eun-mi|Kang Min-woo|Lee Jae-hyeon-I|Ahn So-hee
482617,내 여자의 엄마,내 여자의 엄마,2016-05-18,0,0,6.0,85,2016.0,5.0,5271566,Kyeong Seok-ho,1670247|4210770|1908126,Do Mo-Se|Seo Bo-ra|Min Joo
482626,까시,까시,2016-10-27,0,0,3.929,103,2016.0,10.0,1909686,Lee Yeong-min,1599717|1622048|1909688|4857254|1909689,권해성|Oh Jung-Tae|Jeon Ha-ra|Ji Eun-seo|Yoo Da-Mi
482751,불온한 당신,불온한 당신,2017-07-20,0,0,0.0,99,2017.0,7.0,1911850,Lee Young,1911852|1911850|1911854|1911855,이묵|Lee Young|논|텐
482882,버블 패밀리,버블 패밀리,2018-12-20,0,0,0.0,77,2018.0,12.0,1910576,Ma Min-ji,1910576,Ma Min-ji
483292,검은 여름,검은 여름,2019-06-20,0,0,6.8,111,2019.0,6.0,2315453,Lee Weon-young,1747746|2760581|3478523|1929192|3478524,우지현|Lee Gun-woo|Seo Jeong-hyuk|차주영|Hyunsoo Hong
483295,박화영,박화영,2018-07-19,0,0,4.5,99,2018.0,7.0,1191707,이환,1985542|1985543|1985544|1985557|1989398,김가희|강민아|이재균|이유미|김도완
483297,소공녀,소공녀,2018-03-15,0,0,7.645,104,2018.0,3.0,1970202,Jeon Go-woon,929122|1164507|1673307|2003804|1682490,이솜|안재홍|강진아|김국희|이성욱
483313,아기와 나,아기와 나,2017-11-23,0,0,5.5,113,2017.0,11.0,1563778,손태겸,1330446|1552969|2625500|3524197|1338162,이이경|정연주|박순천|Son Ye-joon|오희준
483319,땐뽀걸즈,땐뽀걸즈,2017-09-27,0,0,7.5,85,2017.0,9.0,2085853,Lee Seung-moon,2085852|2685343|3677784|3677785|3677786,"Gyoo-ho, Lee|Kim Hyun-bin|Bae Eun-jung|Park Hye-young|Park Ji-hyun"
483477,호수길,호수길,2011-03-26,0,0,0.0,72,2011.0,3.0,1823786,Jung Jae-hoon,,
483481,돌아온다,돌아온다,2017-12-07,0,0,6.2,95,2017.0,12.0,1773783,Heo Chul,69699|1318869|564844|2249270|2994070,김유석|손수현|박병은|최종훈|Ri Woo-jin
483539,죄 많은 소녀,죄 많은 소녀,2018-09-13,0,0,7.2,113,2018.0,9.0,1995291,김의석,2067860|564849|1496155|1989540|2104287,전여빈|서영화|고원희|이태경|전소니
484540,33리,33리,2013-09-05,0,0,0.0,32,2013.0,9.0,1915990,Seung-Yeon Jo,1915988|2956173|2098673,Seok-Yong Choi|Kim Min-kyung|박성일
484693,세계일주,세계일주,2015-03-26,0,0,7.0,91,2015.0,3.0,1273526,Hang-bae Lee,63446|1255241|1556940|5296558,김정태|Park Ha-young|구승현|유창숙
485299,소리굽쇠,소리굽쇠,2014-10-30,0,0,0.0,105,2014.0,10.0,140297,Choo Sang-Rok,129614|1294797|1520292|77180|2001929,조안|김민상|Noh Young-hak|지대한|Yoo Ra-seong
485442,부라더,부라더,2017-11-02,0,0,6.1,102,2017.0,11.0,240016,Jang Yoo-jung,1024395|1418580|1364528|1566012|88298,마동석|이동휘|이하늬|조우진|송영창
485518,그리다,그리다,2017-10-26,0,0,5.0,75,2017.0,10.0,2308410,Chang Ho-jun,1251348|1912572|240082|1372475,서준영|Ko Eun-min|정인기|신동미
486232,시간의 종말,시간의 종말,2016-11-03,0,0,5.0,67,2016.0,11.0,2307836,Kim Dae-hyun,,
486234,슬기로운 해법,슬기로운 해법,2014-05-15,0,0,0.0,94,2014.0,5.0,2193840,Tae Jun-seek,2056753|4267479|2098684|2189102|2347183,주진우|Hong Se-hwa|노무현|박근혜|Lee Kun-hee
486349,로마서 8:37,로마서 8:37,2017-11-16,0,0,5.0,134,2017.0,11.0,125074,신연식,1936093|96663|142993|139513|1295495,Lee Hyeon-ho|박명신|최홍일|최종률|정선경
486383,투 올드 힙합 키드,투 올드 힙합 키드,2012-09-13,0,0,0.0,97,2012.0,9.0,2015370,Jung Dae-gun,2477060|2477061|2015370,Zizo|Huckleberry P|Jung Dae-gun
486384,"의궤, 8일간의 축제","의궤, 8일간의 축제",2014-04-17,0,0,0.0,73,2014.0,4.0,2034454,Choi Pil-gon,1207629,여진구
486386,모래가 흐르는 강,모래가 흐르는 강,2013-03-28,0,0,0.0,73,2013.0,3.0,,,,
486388,색다른 동거,색다른 동거,2008-04-17,0,0,2.0,0,2008.0,4.0,,,1436247|5235257|2629513,정시아|김선영|Hwang Sung-woong
486589,레드슈즈,레드슈즈,2019-07-25,20000000,10054356,7.7,92,2019.0,7.0,1922138,홍성호,4567202|1087166|4819659|3312961|2539573,안소이|신용우|전진아|정재헌|최한
486593,여자전쟁: 도기의 난,여자전쟁: 도기의 난,2016-03-24,0,0,0.0,115,2016.0,3.0,1367688,Song Chang-soo,240081|139507|1739205|1444366|1482672,최무성|김준배|Choi Sung-hee|김기천|유순웅
486595,외계인들,외계인들,2014-12-30,0,0,5.0,0,2014.0,12.0,,,,
486596,한강블루스,한강블루스,2016-09-22,0,0,7.0,86,2016.0,9.0,24990,이무영,575090|1601721|1334230|1334718|1850947,봉만대|기태영|김정팔|김희정|Lee Kyung-mi
486776,튼튼이의 모험,튼튼이의 모험,2018-06-21,0,0,6.7,106,2018.0,6.0,1836124,고봉수,2097707|2097708|2097710|2097711|3524184,김충길|백승환|신민재|고성완|Cha Yoo-mi
486814,네버다이 버터플라이,네버다이 버터플라이,2013-10-17,0,0,7.0,93,2013.0,10.0,1625781,장현상,1565990|1788392|1334541|1591373|1067849,Shin Jae-seung|Kim Tae-yoon|강기둥|Choi Young-sung|김고은
486815,미스 프레지던트,미스 프레지던트,2017-10-26,0,0,4.5,85,2017.0,10.0,1107431,김재환,2189099|2189102|2806436|2693044,박정희|박근혜|추미애|박영선
487252,내게 남은 사랑을,내게 남은 사랑을,2017-11-02,0,0,8.5,111,2017.0,11.0,1052241,Jin Kwang-kyo,552572|994248|1924143|1924147|1924149,성지루|전미선|권소현|Yang Hong-seok|Lee Ye-won
488072,데드 엔드,데드 엔드,2013-11-14,0,0,5.0,96,2013.0,11.0,1475707,Yoon Yeo-chang,1257594,김민준
488349,지워야 산다,지워야 산다,2017-11-23,0,0,6.0,72,2017.0,11.0,1927406,Lee Ki-ho,1632773|2683820|2683821|2683823|2683824,허정민|Song Min-hyuk|Yoo Na-rang|유희제|Shin Hye-kyung-I
488372,역모: 반란의 시대,역모 - 반란의 시대,2017-11-23,0,0,6.1,103,2017.0,11.0,1587503,Kim Hong-sun,1470763|1257600|551682|566375|1112440,정해인|김지훈|이원종|조재윤|홍수아
488616,채비,채비,2017-11-09,0,0,6.0,114,2017.0,11.0,1928243,Cho Young-jun,936000|1024396|87897|138527|126348,고두심|김성균|유선|박철민|신세경
488621,반드시 잡는다,반드시 잡는다,2017-11-29,0,3,6.7,110,2017.0,11.0,1294527,김홍선,229752|1020859|1094648|1333030|1659174,백윤식|성동일|배종옥|손종학|김혜인
488623,기억의 밤,기억의 밤,2017-11-29,0,9968972,7.907,109,2017.0,11.0,1771406,장항준,1257899|84788|240948|1267859|1453249,강하늘|김무열|문성근|나영희|남명렬
488707,그녀의 비밀정원,그녀의 비밀정원,2020-04-22,0,0,4.0,87,2020.0,4.0,1313549,Kim In-shik,1106129|553976|2616327|1690348|2616330,예지원|Choi Woo-jae|Kang Eun-woo|이지훈|Yang Joon-young
489300,히치하이크,히치하이크,2019-03-14,0,0,7.0,110,2019.0,3.0,1930483,Jeong Hee-jae,1257587|93999|927755|2247525|2242243,노정의|박희순|김학선|Jang  Jeongyeon|임성미
489301,얼굴들,얼굴들,2019-01-24,0,0,6.0,131,2019.0,1.0,1930484,이강현,1419852|1374555|1087043|2206571|4750224,박종환|김새벽|Baek Soo-jang|윤종석|전소현
489303,카운터스,카운터스,2018-08-15,0,0,0.0,96,2018.0,8.0,1930487,이일하,,
489306,국경의 왕,국경의 왕,2019-02-28,0,0,5.0,118,2019.0,2.0,1930490,임정환,1750380|1374555|2059987|1930490|2260942,조현철|김새벽|Jung Hyuk-ki|임정환|Lee Yu-jin
489551,푸른노을,푸른노을,2017-11-23,0,0,5.0,91,2017.0,11.0,1931083,Park Kyu-sik,1277308|146861|1045484|1420406|2152483,박인환|오미희|남경읍|한태일|Choi Yu-ha
