movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month,audience_total,director_name_ko,cast_names_ko,vote_average_naver,vote_count_naver,critic_average,critic_count
20072673,흑심모녀,Delivering Love,ko,2008-06-12,93.0,,268416000.0,7.011,348,,"['가족', '멜로/로맨스', '코미디', '판타지']","[""㈜이룸영화사"", ""(주)쇼박스"", ""쇼이스트(주)""]","[""KR""]",2008,6,40637.0,조남호,심혜진|김수미|이상우|이다희|이계인|박준환|백승일|한용수|서성경|서하나,7.011,348,4.0,2
20080968,눈에는 눈 이에는 이,Eye For An Eye,ko,2008-07-31,101.0,,13317611500.0,7.881,3668,,"['범죄', '스릴러', '액션']","[""(주)태원엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트""]","[""KR""]",2008,7,2034395.0,안권태,한석규|차승원|송영창|김윤태|이병준|김혜정|박영찬|임성규|김지석|손병욱,7.881,3668,5.666666666666667,6
20080764,님은 먼 곳에,Sunny,ko,2008-07-24,126.0,,10688878000.0,7.851,4750,,"['드라마', '전쟁']","[""(주)타이거픽쳐스"", ""(주)쇼박스"", ""(주)쇼박스"", ""미시간벤처캐피탈(주)"", ""아시아문화기술투자(주)"", ""(주)쇼박스"", ""(주)나인앤미디어"", ""이펙트스톰""]","[""KR""]",2008,7,1627023.0,이준익,수애|정진영|정경호|주진모|신현탁|조미령|이주실|박윤호|신정근|홍영승,7.851,4750,6.166666666666667,6
20080871,잘못된 만남,Santamaria,ko,2008-07-10,104.0,,225708000.0,5.95,331,,"['드라마', '코미디']","[""(주)씨네라가픽쳐스 "", ""토이 엔터테인먼트""]","[""KR""]",2008,7,34559.0,정영배,정웅인|성지루|최종원|최지연|최우혁|이상훈|박현순|조현국|유수영|김수정,5.95,331,4.0,1
20072152,"좋은 놈, 나쁜 놈, 이상한 놈","The Good, The Bad, The Weird",ko,2008-07-17,139.0,,43691368500.0,7.751,19779,,"['서부극(웨스턴)', '액션', '어드벤처']","[""(주)다크서클픽쳐스"", ""(주)바른손이앤에이"", ""씨제이엔터테인먼트"", ""(주)바른손이앤에이"", ""씨제이엔터테인먼트"", ""반짝반짝영화사(주)"", ""㈜라이브톤"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2008,7,6676132.0,김지운,송강호|이병헌|정우성|엄지원|오일용|오달수|김광일|손병호|이청아|김선영,7.751,19779,7.0,7
20081058,고死 : 피의 중간고사,Death Bell,ko,2008-08-07,85.0,,10270120500.0,6.82,6820,,"['공포(호러)', '스릴러']","[""(주)코어콘텐츠미디어"", ""(주)워터앤트리"", ""에스케이텔레콤(주)"", ""(주)미로비젼"", ""(사)부산영상위원회""]","[""KR""]",2008,8,1629264.0,창,이범수|남규리|김범|윤정희|권현상|백하나|이도현|이얼|공정환|손여은,6.82,6820,3.0,3
20080833,다찌마와리,Dachimawa Lee,ko,2008-08-14,99.0,,4010224000.0,6.821,3267,,"['액션', '어드벤처', '코미디']","[""(주)외유내강"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""미시간벤처캐피탈(주)"", ""아시아문화기술투자(주)"", ""창고사람들""]","[""KR""]",2008,8,610625.0,류승완,임원희|공효진|박시연|황보라|김수현|권지훈|김병옥|안길강|오지혜|구본웅,6.821,3267,6.7,10
20081132,아기와 나,Baby And Me,ko,2008-08-14,98.0,,2176936500.0,6.66,151,,"['드라마', '코미디']","[""(주)프라임엔터테인먼트"", ""(주)프라임엔터테인먼트"", ""엠라인디스트리뷰션(주)"", ""세방현상(주)"", ""남양주종합촬영소(스튜디오, 야외세트 대여등)""]","[""KR""]",2008,8,355599.0,김진영,장근석|문메이슨|송하윤|고규필|오광록|김도연|박영진|최재환|박현숙|김병옥,6.66,151,6.25,4
20081002,멋진 하루,My Dear Enemy,ko,2008-09-25,123.0,,2187923000.0,8.271,3017,,"['드라마', '멜로/로맨스']","[""(주)스폰지이엔티"", ""(주)영화사봄"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""(주)스폰지이엔티"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""(주)화인컷"", ""서울영상위원회""]","[""KR""]",2008,9,326969.0,이윤기,전도연|하정우|김혜옥|김영민|이장욱|김중기|김희정|장소연|오지은|이승연,8.271,3017,7.2,5
20081001,신기전,The Divine Weapon,ko,2008-09-04,134.0,,24226194500.0,8.281,7791,,"['사극', '드라마', '액션', '전쟁']","[""(주)시네마서비스글로벌"", ""씨제이엔터테인먼트"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2008,9,3710813.0,김유진,정재영|한은정|허준호|안성기|김명수|신정근|조원희|이광희|박윤희|조주현,8.281,7791,5.5,6
20081243,영화는 영화다,Rough Cut,ko,2008-09-11,112.0,,8843432000.0,8.851,6017,,"['액션', '드라마', '범죄']","[""(주)김기덕 필름"", ""염화미소"", ""㈜스튜디오이쩜영"", ""(주)스폰지이엔티"", ""케이티비네트워크(주)"", ""(주)쇼박스"", ""영화진흥위원회"", ""플러스 액션 스턴트팀"", ""경기영상위원회"", ""서울영상위원회""]","[""KR""]",2008,9,1292227.0,장훈,소지섭|강지환|김태웅|홍수현|고창석|허태희|송용태|한기중|곽희원|박상진,8.851,6017,6.2,5
20081244,울학교 이티,Our School's E.T.,ko,2008-09-11,120.0,,4085311000.0,8.981,4915,,"['드라마', '코미디']","[""㈜커리지필름"", ""에스케이텔레콤(주)"", ""(주)디씨지플러스"", ""소빅창업투자(주)"", ""(주)화인컷"", ""영화진흥위원회""]","[""KR""]",2008,9,639965.0,박광춘,김수로|이한위|백성현|박보영|이민호|문채원|이찬호|김성령|김주희|강내균,8.981,4915,6.0,2
20080399,트럭,The Truck,ko,2008-09-25,96.0,,3588018500.0,6.86,1898,,"['범죄', '스릴러']","[""(주)싸이더스"", ""(주)싸이더스"", ""(주)싸이더스"", ""골든네트워크아시아"", ""세방현상(주)""]","[""KR""]",2008,9,528127.0,권형진,유해진|진구|김설우|김준배|경규원|장준녕|김하영|심재원|전동성|박창희,6.86,1898,3.0,4
20080741,고고 70,Go Go 70s,ko,2008-10-03,118.0,,3761278500.0,8.121,1727,,['드라마'],"[""(주)보경사"", ""(주)쇼박스"", ""(주)쇼박스"", ""미시간벤처캐피탈(주)"", ""소빅창업투자(주)"", ""유나이티드픽처스(주)"", ""㈜블루캡"", ""김상범 편집실""]","[""KR""]",2008,10,578134.0,최호,조승우|신민아|이원정|곽선영|이성훈|강경래|정현아|손대구|강명찬|최민철,8.121,1727,6.0,6
20081403,그 남자의 책 198쪽,Heartbreak Library,ko,2008-10-23,97.0,,371139000.0,7.131,566,,"['멜로/로맨스', '드라마', '애니메이션']","[""(주)디에스피미디어"", ""(주)성원아이컴"", ""(주)스튜디오이쩜영"", ""(사)부산영상위원회""]","[""KR""]",2008,10,58243.0,김정권,이동욱|유진|김현주|조정일|박동진|조덕현|고수희|박휘순|기주봉|유다인,7.131,566,4.0,2
20081519,너를 잊지 않을 거야,26 Years Diary,ko,2008-10-30,108.0,,193078500.0,7.721,370,,['드라마'],"[""롯데쇼핑㈜롯데엔터테인먼트"", ""(주)예가엔터테인먼트""]","[""KR""]",2008,10,31668.0,하나도 준지,하라 히데코|이태성|오나가 마키|정동환|서재경,7.721,370,3.5,2
20072686,모던보이,Modern Boy,ko,2008-10-02,121.0,,4885716500.0,6.911,2673,,"['드라마', '멜로/로맨스', '미스터리']","[""(주)시네마서비스글로벌"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""(주)시네마서비스"", ""씨제이엔터테인먼트"", ""세방현상(주)""]","[""KR""]",2008,10,745167.0,정지우,박해일|김혜수|김남길|이새별|김영재|김준배|허민|박용성|백설아|한지원,6.911,2673,5.571428571428571,7
20081391,미쓰 홍당무,Crush And Blush,ko,2008-10-16,100.0,,3402959000.0,6.801,4214,,"['드라마', '코미디']","[""모호필름"", ""(주)벤티지홀딩스"", ""(주)벤티지홀딩스"", ""(주)화인컷""]","[""KR""]",2008,10,507782.0,이경미,공효진|이종혁|서우|황우슬혜|방은진|배성우|서보익|라미란|봉준호|박찬욱,6.801,4214,6.875,8
20080887,비몽,Dream,ko,2008-10-09,95.0,,343856000.0,6.881,927,,"['드라마', '멜로/로맨스', '판타지']","[""(주)김기덕 필름"", ""스폰지"", ""(주)스폰지이엔티"", ""(주)쇼박스"", ""(주)쇼박스""]","[""KR""]",2008,10,50816.0,김기덕,이나영|오다기리 죠|이호영|진태현|김민수|한기중,6.881,927,7.0,4
20050086,사과,Sakwa,ko,2008-10-16,118.0,,218845500.0,7.941,606,,"['드라마', '멜로/로맨스']","[""영화사청어람(주)"", ""영화사청어람(주)"", ""(주)쇼박스"", ""영화사청어람(주)"", ""(주)케이티알파"", ""데몰리션"", ""세방현상(주)"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2008,10,32957.0,강이관,문소리|이선균|강래연|주진모|강길삼|최무성|박미현|노윤|최형인|류현정,7.941,606,6.333333333333333,3
20081395,아내가 결혼했다,My Wife Got Married,ko,2008-10-23,119.0,,11952014000.0,5.081,5371,,"['멜로/로맨스', '드라마']","[""(주)주피터필름"", ""씨제이엔터테인먼트"", ""소빅창업투자(주)"", ""씨제이엔터테인먼트"", ""씨 47""]","[""KR""]",2008,10,1782210.0,정윤수,손예진|김주혁|주상욱|이주실|천성훈|김병춘|오정세|정세형|오연아|손희순,5.081,5371,5.75,8
20081611,미인도,Portrait of a Beauty,ko,2008-11-13,108.0,,15630907000.0,6.39,4294,,"['사극', '드라마', '멜로/로맨스']","[""㈜이룸영화사"", ""(주)영화사참"", ""씨제이엔터테인먼트"", ""아시아문화기술투자(주)"", ""씨제이엔터테인먼트"", ""㈜블루캡"", ""남양주종합촬영소(소품실)"", ""(주)케이제이네트""]","[""KR""]",2008,11,2337993.0,전윤수,김민선|김영호|김남길|채송화|김규리|추자현|한명구|이성훈|박예슬|박용,6.39,4294,5.25,8
20080637,서양 골동 양과자점 앤티크,Antique,ko,2008-11-13,109.0,,7339240000.0,8.211,5041,,['드라마'],"[""영화사 집"", ""(주)수필름"", ""오퍼스픽쳐스(유)"", ""(주)쇼박스"", ""(주)쇼박스"", ""미시간벤처캐피탈(주)"", ""소빅창업투자(주)"", ""아시아문화기술투자(주)"", ""유나이티드픽처스(주)"", ""㈜라이브톤""]","[""KR""]",2008,11,1167865.0,민규동,주지훈|김재욱|유아인|최지호|탁트인|이상하|이휘향|문희경|김창완|박준면,8.211,5041,6.428571428571429,7
20061223,소년은 울지 않는다,Once Upon A Time In Seoul,ko,2008-11-06,98.0,,571089500.0,5.771,272,,"['액션', '전쟁']","[""(주)엠케이픽처스 "", ""라스칼엔터테인먼트(주)"", ""㈜스튜디오이쩜영"", ""(주)리틀빅픽쳐스"", ""(주)명필름"", ""㈜블루캡"", ""남양주종합촬영소(스튜디오, 야외세트 대여등)"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2008,11,89511.0,배형준,송창의|이완|박그리나|이기영|한성진|안길강|정경호|박영서|홍의정|배형준,5.771,272,4.5,4
20080890,순정만화,"Hello, Schoolgirl",ko,2008-11-27,113.0,,4596175000.0,7.841,3935,,"['멜로/로맨스', '코미디']","[""㈜렛츠필름"", ""영화사청어람(주)"", ""씨제이엔터테인먼트"", ""아시아문화기술투자(주)"", ""씨제이엔터테인먼트"", ""(주)소닉붐사운드"", ""(주)소닉붐사운드"", ""경기영상위원회"", ""서울영상위원회"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2008,11,717666.0,류장하,유지태|이연희|채정안|강인|최수영|황석정|최희용|나수윤|최민호|박보경,7.841,3935,,0
20080743,1724 기방난동사건,The Accidental Gangster and the Mistaken Courtesan (working title),ko,2008-12-03,103.0,,1820510000.0,5.431,1058,,"['사극', '액션', '코미디']","[""(주)싸이더스"", ""(주)싸이더스"", ""(주)싸이더스"", ""골든네트워크아시아""]","[""KR""]",2008,12,276079.0,여균동,이정재|김석훈|김옥빈|이원종|김수남|김현우|이광희|유지연|조덕현|남정희,5.431,1058,4.4,5
20081672,과속스캔들,Scandal Makers,ko,2008-12-03,108.0,,53654446900.0,9.201,31303,,['코미디'],"[""(주)토일렛픽쳐스"", ""(주)디씨지플러스"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""(주)디씨지플러스"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""소빅창업투자(주)"", ""엠라인디스트리뷰션(주)"", ""무비클로저"", ""남양주종합촬영소(스튜디오, 야외세트 대여등)""]","[""KR""]",2008,12,8199215.0,강형철,차태현|박보영|왕석현|임지규|황우슬혜|정원중|김기방|김혜진|노수정|류수경,9.201,31303,6.03125,8
20080750,달콤한 거짓말,Lost & Found,ko,2008-12-18,113.0,,3083903500.0,7.561,1507,,"['멜로/로맨스', '코미디']","[""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""(주)스튜디오이쩜영"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2008,12,465342.0,정정화,김선아|박진희|조한선|이기우|김동욱|최은주|안은정|이동민|변현석|박경태,7.561,1507,6.0,3
20081718,로맨틱 아일랜드,Romantic Island,ko,2008-12-24,107.0,,856790500.0,7.811,883,,"['멜로/로맨스', '코미디']","[""㈜스토리팩토리"", ""실버스푼"", ""소빅창업투자(주)"", ""아시아문화기술투자(주)"", ""(주)미로비젼""]","[""KR""]",2008,12,128175.0,강철우,이선균|이수경|이민기|유진|이일화|이문식|한명구|정의철|남궁은숙|양희정,7.811,883,,0
20081716,쌍화점,A Frozen Flower,ko,2008-12-30,133.0,,24747777900.0,7.281,10573,,['드라마'],"[""오퍼스픽쳐스(유)"", ""(주)쇼박스"", ""(주)쇼박스"", ""미시간벤처캐피탈(주)"", ""소빅창업투자(주)"", ""아시아문화기술투자(주)"", ""유나이티드픽처스(주)"", ""㈜라이브톤"", ""무비클로저"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2008,12,3645900.0,유하,조인성|주진모|송지효|임주환|여욱환|심지호|송중기|노민우|조강현|김태수,7.281,10573,5.25,10
20081727,워낭소리,Old Partner,ko,2009-01-15,77.0,,18652098400.0,8.681,6450,,['다큐멘터리'],"[""스튜디오느림보"", ""㈜인디스토리"", ""㈜인디스토리""]","[""KR""]",2009,1,2845331.0,이충렬,최원균|이삼순|김민자|최종만|최종민,8.681,6450,6.75,10
20090014,유감스러운 도시,City Of Damnation,ko,2009-01-22,121.0,,9900889500.0,6.041,3038,,"['코미디', '액션', '범죄']","[""(주)주머니이엔티"", ""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""CJ창업투자(주)"", ""(주)주머니이엔티"", ""소빅창업투자(주)"", ""컴퍼니케이파트너스 콘텐츠 전문투자조합"", ""씨제이엔터테인먼트"", ""㈜블루캡"", ""경기영상위원회"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2009,1,1472418.0,김동원,정준호|정웅인|정운택|김상중|박상민|최경원|노승범|김홍식|홍광석|김형운,6.041,3038,0.875,2
20080870,마린보이,Marine Boy,ko,2009-02-05,118.0,,5424978000.0,6.65,2201,,"['액션', '스릴러', '범죄']","[""리얼라이즈픽쳐스(주)"", ""씨제이엔터테인먼트"", ""소빅창업투자(주)"", ""씨제이엔터테인먼트"", ""씨 47"", ""빔필름 (엠버에이치엠 국내법인)""]","[""KR""]",2009,2,815287.0,윤종석,김강우|조재현|박시연|김호성|신상열|홍의정|김준원|신현규|안재정|원동연,6.65,2201,5.375,8
20090023,작전,The Scam,ko,2009-02-12,119.0,,9635679000.0,8.631,4988,,"['범죄', '드라마', '스릴러']","[""(주)영화사비단길"", ""(주)쇼박스"", ""(주)쇼박스"", ""미시간벤처캐피탈(주)"", ""보스톤 창업투자(주)"", ""아시아문화기술투자(주)"", ""(주)쇼박스"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2009,2,1445923.0,이호재,박용하|박희순|김민정|김무열|조덕현|김준성|신지희|박재웅|권형준|조재윤,8.631,4988,5.678571428571429,7
20090022,키친,The Naked Kitchen,ko,2009-02-05,102.0,,578277000.0,6.431,1583,,['멜로/로맨스'],"[""(주)수필름"", ""실버스푼"", ""(주)수필름"", ""엠라인디스트리뷰션(주)"", ""스폰지""]","[""KR""]",2009,2,86171.0,홍지영,김태우|신민아|주지훈|전혜진|안혜경|민성욱|김호원|김도영|백진희,6.431,1583,3.09375,8
20090042,핸드폰,Handphone,ko,2009-02-19,137.0,,4027337500.0,7.251,2368,,['스릴러'],"[""(주)씨네토리"", ""(주)한컴"", ""에스케이텔레콤(주)"", ""엠라인디스트리뷰션(주)"", ""㈜라이브톤"", ""서울영상위원회""]","[""KR""]",2009,2,593223.0,김한민,엄태웅|박용우|박솔미|조문희|김유석|이세나|최성순|이승준|박길수|서우,7.251,2368,4.611111111111111,9
20090085,슬픔보다 더 슬픈 이야기,More Than Blue,ko,2009-03-11,105.0,,4417490500.0,8.421,5429,,"['멜로/로맨스', '드라마']","[""(주)코어콘텐츠미디어"", ""(주)쇼박스"", ""(주)쇼박스"", ""(주)쇼박스"", ""㈜라이브톤"", ""남양주종합촬영소(스튜디오, 야외세트 대여등)"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2009,3,668373.0,원태연,권상우|이보영|이범수|손현수|김흥국|이승철|신현탁|이한위|지대한|최종학,8.421,5429,4.5,5
20090169,실종,Missing,ko,2009-03-19,98.0,,4208220500.0,7.681,235,,"['범죄', '스릴러', '미스터리']","[""활동사진"", ""모션픽쳐"", ""(주)시너지하우스 (시너지)"", ""(주)쇼박스"", ""남양주종합촬영소(스튜디오, 야외세트 대여등)""]","[""KR""]",2009,3,615411.0,김성홍,문성근|추자현|전세현|오성수|이봉규|남문철|백설아|허기호|김봉수,7.681,235,7.333333333333333,6
20081737,7급 공무원,My Girlfriend Is an Agent,ko,2009-04-22,112.0,,26174181000.0,8.281,8967,,"['코미디', '액션', '드라마', '범죄']","[""(주)하리마오픽쳐스"", ""(주)영화사수작"", ""(주)디씨지플러스"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""소빅창업투자(주)"", ""(주)디씨지플러스"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""아시아문화기술투자(주)"", ""엠라인디스트리뷰션(주)"", ""스튜디오SH"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2009,4,4002500.0,신태라,김하늘|강지환|임성현|유승목|강규영|강신일|장남열|김형범|장영남|김민국,8.281,8967,3.5,9
20090156,그림자 살인,Private eye,ko,2009-04-02,111.0,,12442033500.0,7.381,3999,,"['미스터리', '스릴러', '사극', '범죄']","[""씨제이엔터테인먼트"", ""씨제이엔터테인먼트"", ""베넥스영화전문투자조합"", ""소빅창업투자(주)"", ""씨제이엔터테인먼트"", ""유영분장""]","[""KR""]",2009,4,1859624.0,박대민,황정민|류덕환|오달수|엄지원|박진우|송요셉|홍서백|홍의정|홍의정|김동길,7.381,3999,5.09375,8
20090035,똥파리,Breathless,ko,2009-04-16,130.0,,498978500.0,9.231,7207,,['드라마'],"[""몰필름"", ""(주)영화사 진진"", ""스튜디오느림보"", ""(주)쇼박스""]","[""KR""]",2009,4,72545.0,양익준,양익준|김꽃비|이환|손승현|강광희|강병조|조민영|김희수|길해연|정만식,9.231,7207,6.975,10
20081003,박쥐,Thirst,ko,2009-04-30,133.0,,14797212500.0,6.351,13649,,"['공포(호러)', '드라마']","[""모호필름"", ""씨제이엔터테인먼트"", ""그린손해보험(주)"", ""베넥스영화전문투자조합"", ""씨제이엔터테인먼트"", ""㈜블루캡"", ""(주)에이지웍스"", ""(주)포스크리에이티브파티"", ""서울현상소""]","[""KR""]",2009,4,2199378.0,박찬욱,송강호|김옥빈|신하균|김해숙|송영창|오달수|박인환|구용완|라미란|손종학,6.351,13649,4.875,10
20090193,우리 집에 왜 왔니,On The Way Home,ko,2009-04-09,107.0,,1255329500.0,8.331,2168,,"['드라마', '멜로/로맨스', '코미디']","[""㈜어거스트 "", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트""]","[""KR""]",2009,4,193375.0,황수아,강혜정|박희순|문재원|강다연|허남훈|승리|강현정|조은지|유진성|이대영,8.331,2168,3.375,4
20090225,인사동 스캔들,Insadong Scandal,ko,2009-04-29,109.0,,7576340000.0,7.991,3269,,"['드라마', '범죄', '액션']","[""(주)쌈지"", ""에스케이텔레콤(주)"", ""(주)쇼박스""]","[""KR""]",2009,4,1139972.0,박희곤,김래원|엄정화|임하룡|홍수현|박영석|박송해|김병옥|오정세|이얼|지대한,7.991,3269,5.666666666666667,6
20090237,김씨표류기,Castaway on the Moon,ko,2009-05-14,116.0,,4648134000.0,8.831,7741,,"['코미디', '드라마']","[""반짝반짝영화사(주)"", ""(주)시네마서비스"", ""(주)시네마서비스"", ""그린손해보험(주)"", ""베넥스영화전문투자조합"", ""씨제이엔터테인먼트"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2009,5,708270.0,이해준,정재영|정려원|강문정|박보영|이성배|임수진|최소영|양미경|이정애|박영서,8.831,7741,7.166666666666667,9
20090248,마더,Mother,ko,2009-05-28,128.0,,19936796500.0,8.201,10488,,['드라마'],"[""(주)바른손이앤에이"", ""씨제이엔터테인먼트"", ""(주)바른손이앤에이"", ""그린손해보험(주)"", ""미시간벤처캐피탈(주)"", ""베넥스영화전문투자조합"", ""소빅창업투자(주)"", ""씨제이엔터테인먼트"", ""(주)에이지웍스"", ""(주)포스크리에이티브파티""]","[""KR""]",2009,5,2973710.0,봉준호,김혜자|원빈|정영기|진구|윤제문|최재원|전미선|송새벽|천우희|이미도,8.201,10488,7.275,10
20090261,잘 알지도 못하면서,Like You Know It All,ko,2009-05-14,126.0,,164725000.0,7.681,802,,"['드라마', '멜로/로맨스']","[""(주)영화제작전원사 "", ""(주)스폰지이엔티"", ""(주)화인컷""]","[""KR""]",2009,5,23673.0,홍상수,고현정|김태우|엄지원|문창길|공형진|정유미|서영화|유준상|하정우|예수정,7.681,802,5.083333333333333,9
20090297,거북이 달린다,Running Turtle,ko,2009-06-11,117.0,,20573500000.0,8.421,5929,,"['드라마', '액션', '범죄']","[""(주)씨네이천"", ""(주)쇼박스"", ""(주)쇼박스"", ""미시간벤처캐피탈(주)"", ""아시아문화기술투자(주)"", ""(주)쇼박스"", ""㈜블루캡"", ""씨 47"", ""대전 영상위원회"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2009,6,3017903.0,이연우,김윤석|정경호|견미리|선우선|최수현|최권|신정근|이무생|유하복|차은재,8.421,5929,5.291666666666667,6
20090327,여고괴담 5,A Blood Pledge,ko,2009-06-18,88.0,,4069280000.0,4.591,1862,,"['공포(호러)', '스릴러']","[""(주)씨네이천"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""소빅창업투자(주)"", ""아시아문화기술투자(주)"", ""롯데쇼핑㈜롯데엔터테인먼트""]","[""KR""]",2009,6,627429.0,이종용,오연서|장경아|손은서|송민정|유신애|한정아|정혜인|강별|박정윤|최민,4.591,1862,2.925,10
20090307,국가대표,Take Off,ko,2009-07-29,137.0,,57351291000.0,9.141,40405,,"['드라마', '액션', '코미디']","[""케이엠컬쳐㈜"", ""(주)쇼박스"", ""(주)쇼박스"", ""미시간벤처캐피탈(주)"", ""보스톤 창업투자(주)"", ""아시아문화기술투자(주)"", ""케이엠컬쳐㈜"", ""(주)케이티알파"", ""창고사람들"", ""이펙트스톰"", ""웨이브랩 에스티디""]","[""KR""]",2009,7,8002297.0,김용화,하정우|성동일|김지석|김동욱|최재환|이재응|이은성|심영|이한위|이혜숙,9.141,40405,6.21875,8
20090319,오감도,Five Senses Of Eros,ko,2009-07-09,128.0,,2839911500.0,2.781,3468,,"['드라마', '멜로/로맨스']","[""데이지엔터테인먼트"", ""(주)컬처캡미디어"", ""(주)시너지하우스 (시너지)"", ""(주)시너지하우스 (시너지)"", ""미시간벤처캐피탈(주)"", ""(주)쇼박스"", ""㈜라이브톤""]","[""KR""]",2009,7,388416.0,오기환,김강우|황정민|김민선|김수로|김영근|김효진|배종옥|송중기|신세경|엄정화,2.781,3468,4.208333333333333,6
20090051,차우,Chaw,ko,2009-07-15,121.0,,12280120000.0,7.591,6811,,"['액션', '어드벤처', '코미디']","[""(주)영화사수작"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""(주)벤티지홀딩스"", ""롯데쇼핑㈜롯데엔터테인먼트"", ""소빅창업투자(주)"", ""(주)화인컷"", ""㈜라이브톤"", ""(사)한국농아인협회"", ""한국시각장애인연합회""]","[""KR""]",2009,7,1740738.0,신정원,엄태웅|정유미|윤제문|권영국|박혁권|장항선|김기천|강구현|홍세인|정윤민,7.591,6811,4.325,10
20090336,킹콩을 들다,Lifting Kingkong,ko,2009-07-01,120.0,,8750996500.0,9.231,8472,,['드라마'],"[""(주)알지엔터웍스"", ""(주)씨엘엔터테인먼트"", ""(주)넥스트엔터테인먼트월드(NEW)"", ""미시간벤처캐피탈(주)"", ""(주)미로비젼"", ""㈜라이브톤"", ""무비클로저""]","[""KR""]",2009,7,1245275.0,박건용,이범수|조안|김민영|이범석|우현|최희서|변희봉|신정근|기주봉|송재희,9.231,8472,5.775,10
20090074,해운대,Haeundae,ko,2009-07-22,129.0,,80692196500.0,7.431,25829,,"['액션', '드라마', '어드벤처']","[""(주)제이케이필름"", ""씨제이엔터테인먼트"", ""그린손해보험(주)"", ""베넥스영화전문투자조합"", ""소빅창업투자(주)"", ""씨제이엔터테인먼트"", ""㈜라이브톤"", ""이펙트스톰"", ""(주)브이에이스튜디오"", ""플러스 액션 스턴트팀""]","[""KR""]",2009,7,11276049.0,윤제균,설경구|하지원|박중훈|엄정화|이민기|강대규|김원영|김유빈|신정원|성유경,7.431,25829,5.05,10
20090389,10억,A Million,ko,2009-08-06,114.0,,2922322500.0,6.251,4327,,"['스릴러', '어드벤처']","[""(주)이든픽쳐스 "", ""(주)싸이더스"", ""(주)스폰지이엔티"", ""(주)쇼박스""]","[""KR""]",2009,8,407614.0,조민호,박해일|신민아|박희순|고은아|정유미|이민기|이천희|강왕수|최무성|신동미,6.251,4327,3.4642857142857144,7
20090434,불신지옥,Possessed,ko,2009-08-12,112.0,,1714843500.0,7.941,2381,,"['미스터리', '공포(호러)']","[""(주)영화사아침"", ""(주)쇼박스"", ""(주)디씨지플러스"", ""소빅창업투자(주)"", ""(주)쇼박스"", ""(주)쇼박스"", ""㈜블루캡""]","[""KR""]",2009,8,237044.0,이용주,남상미|류승룡|김보연|심은경|오지은|문희경|장영남|강대희|신은정|박지선,7.941,2381,6.361111111111111,9
20090454,소피의 연애 매뉴얼,Sophie'S Revenge,ko,2009-08-20,107.0,,595799000.0,6.461,527,,"['멜로/로맨스', '코미디']","[""씨제이엔터테인먼트"", ""씨제이엔터테인먼트""]","[""KR""]",2009,8,80076.0,에바 진,장쯔이|소지섭|판빙빙|하윤동,6.461,527,3.0,1
20090304,요가학원,Yoga,ko,2009-08-20,97.0,,1834717500.0,4.681,258,,['공포(호러)'],"[""오퍼스픽쳐스(유)"", ""(주)싸이더스"", ""소빅창업투자(주)"", ""유나이티드픽처스(주)""]","[""KR""]",2009,8,255609.0,윤재연,유진|박한별|차수연|조은지|정혜진|이혜상|이영진|반민정|황승언|정인기,4.681,258,3.0,2
