movie_id,title,original_title,original_language,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,production_companies,production_countries,release_year,release_month
645705,사랑 그리고 불륜,사랑 그리고 불륜,ko,2011-12-15,60,0,0,0.0,0,1.2024,['로맨스'],[],[],2011.0,12.0
645712,"금지된 섹스, 불륜 2","금지된 섹스, 불륜 2",ko,2012-11-15,63,0,0,0.0,0,0.2623,[],[],[],2012.0,11.0
645985,소방관,소방관,ko,2024-12-04,106,0,22810160,7.818,11,1.1764,['드라마'],"['ASCENDIO', 'Ask Road Pictures', 'Will Entertainment', 'Oh Cine', 'BY4M Studio', 'Acemaker Movieworks']",['KR'],2024.0,12.0
646298,은어,은어,ko,2010-01-01,93,0,0,0.0,0,0.4939,['드라마'],['Kabjong Film'],['KR'],2010.0,1.0
646315,전설의 라이타,전설의 라이타,ko,2019-10-29,109,0,0,6.0,3,5.9428,['액션'],"['Fiveday', 'Gnos', 'Kkuljam Company']",['KR'],2019.0,10.0
646483,사선의 끝,사선의 끝,ko,2019-08-30,90,0,0,7.0,2,0.1564,['드라마'],['MCMC'],['KR'],2019.0,8.0
646499,디엠지:리로드,디엠지:리로드,ko,2019-11-05,75,0,0,1.0,1,0.3306,['액션'],[],['KR'],2019.0,11.0
646731,초보운전,초보운전,ko,2016-10-13,22,0,0,0.0,0,0.0289,['드라마'],[],['KR'],2016.0,10.0
647088,풍뎅이뎅이,풍뎅이뎅이,ko,2018-02-08,58,0,0,0.0,0,0.0648,[],"['DCG Plus', 'Contents Panda', 'iMBC']",['KR'],2018.0,2.0
647162,사랑후애,사랑후애,ko,2016-05-14,107,0,0,0.0,0,2.0234,"['드라마', '로맨스']","['Mountain Pictures', 'Lian Entertainment', 'Momentum Entertainment']","['KR', 'CN']",2016.0,5.0
647363,欲望之屋2：甜美情事,欲望之屋2：甜美情事,ko,2014-02-20,0,0,0,6.0,1,0.0919,[],[],[],2014.0,2.0
647763,봉천 호랑이 이상대,봉천 호랑이 이상대,ko,2019-11-01,90,0,0,4.0,2,0.3667,"['액션', '드라마']",[],[],2019.0,11.0
648105,깡패들,깡패들,ko,2019-08-08,102,0,0,0.0,0,0.9249,"['로맨스', '액션']",[],['KR'],2019.0,8.0
648134,독고다이,On Your Own,ko,2019-06-05,77,0,0,1.0,1,0.2465,['액션'],['(주)케이알씨지 KRCG'],[],2019.0,6.0
648233,어멍,어멍,ko,2019-11-21,95,0,0,5.0,1,0.1468,['드라마'],['Rod Pictures'],['KR'],2019.0,11.0
648376,아나운서 살인사건,아나운서 살인사건,ko,2019-06-13,83,0,0,2.0,2,0.2716,"['스릴러', '미스터리']","['BULITTFILM', 'KINEMAFACTORY']",['KR'],2019.0,6.0
648436,작은 빛,작은 빛,ko,2020-01-23,89,0,0,5.0,1,0.3532,"['드라마', '가족']",['Cinema Dal'],['KR'],2020.0,1.0
648465,오늘의 자리,오늘의 자리,ko,2017-10-18,17,0,0,0.0,0,0.0933,['드라마'],[],['KR'],2017.0,10.0
648485,애드벌룬,애드벌룬,ko,2011-07-02,24,0,0,0.0,0,0.7029,['드라마'],['Korean Film Council'],['KR'],2011.0,7.0
649154,그림자꽃,그림자꽃,ko,2021-10-27,109,0,0,0.0,0,0.2014,['다큐멘터리'],"['Bluebird Pictures', 'Atnine Film']",['KR'],2021.0,10.0
649157,증발,증발,ko,2020-11-12,115,0,0,0.0,0,0.0782,['다큐멘터리'],['Indiestory'],['KR'],2020.0,11.0
649159,박강아름 결혼하다,박강아름 결혼하다,ko,2021-08-19,86,0,0,4.0,1,0.1745,['다큐멘터리'],[],['KR'],2021.0,8.0
649233,핑크퐁 시네마 콘서트: 우주대탐험,핑크퐁 시네마 콘서트: 우주대탐험,ko,2019-12-08,66,0,110861,5.3,6,1.8093,"['애니메이션', '가족', '음악', 'SF']",['The Pinkfong Company'],['KR'],2019.0,12.0
649662,첫잔처럼,첫잔처럼,ko,2019-10-11,101,0,0,7.0,3,1.5985,['드라마'],"['White Picture', 'KT']",['KR'],2019.0,10.0
649863,만화방,만화방,ko,2012-02-29,83,0,0,6.0,1,0.2876,['코미디'],[],['KR'],2012.0,2.0
649986,은지: 돌이킬 수 없는 그녀,은지: 돌이킬 수 없는 그녀,ko,2019-12-19,90,0,0,3.667,3,1.2478,"['미스터리', '스릴러']",['inolmedia'],['KR'],2019.0,12.0
649987,웃는 남자,웃는 남자,ko,2019-11-29,143,0,0,8.0,1,0.9201,['음악'],[],['KR'],2019.0,11.0
649991,스와니: 1989 아세아스와니 원정투쟁의 기록,스와니: 1989 아세아스와니 원정투쟁의 기록,ko,2014-01-01,68,0,0,6.0,2,0.0143,['다큐멘터리'],[],['KR'],2014.0,1.0
651694,월성,월성,ko,2019-12-12,83,0,0,0.0,0,0.1841,['다큐멘터리'],"['Newstapa', 'Little Big Pictures']",['KR'],2019.0,12.0
651938,응징자 2,응징자 2,ko,2019-07-08,65,0,0,6.0,1,2.5784,"['액션', '범죄', '스릴러']",[],['KR'],2019.0,7.0
652248,대가리2-학교무림,대가리 2 - 학교무림,ko,2019-11-28,84,0,0,0.0,0,0.1438,['액션'],[],[],2019.0,11.0
652586,수퍼 디스코,수퍼 디스코,ko,2019-11-28,90,0,0,8.0,1,0.0861,['다큐멘터리'],"['Myung Films Lab', 'Little Big Pictures']",['KR'],2019.0,11.0
652600,더 하우스,더 하우스,ko,2019-12-12,75,0,0,3.5,2,0.9192,[],[],['KR'],2019.0,12.0
652605,디아스포라의 노래: 아리랑 로드,디아스포라의 노래: 아리랑 로드,ko,2019-12-12,86,0,0,0.0,0,0.3239,['다큐멘터리'],"['KBS Media', 'Dreamfact Entertainment']",['KR'],2019.0,12.0
652805,울지마 톤즈 2: 슈크란 바바,울지마 톤즈 2: 슈크란 바바,ko,2020-01-09,82,0,0,0.0,0,0.0687,['다큐멘터리'],"['KBS Media', 'Dreamfact Entertainment']",['KR'],2020.0,1.0
652843,동창생의 목적: 무삭제판,동창생의 목적: 무삭제판,ko,2018-05-03,64,0,0,6.667,3,1.4369,['로맨스'],[],['KR'],2018.0,5.0
652888,일어서는 인간,일어서는 인간,ko,2016-03-28,87,0,0,0.0,0,0.1261,[],[],[],2016.0,3.0
652977,싸움의 기술,싸움의 기술,ko,2019-12-05,67,0,0,1.5,2,0.249,['액션'],[],['KR'],2019.0,12.0
653075,몽마르트 파파,몽마르트 파파,ko,2020-01-09,80,0,0,0.0,0,0.0239,['다큐멘터리'],"['Triple Pictures', '웃음을 주는 영화']",['KR'],2020.0,1.0
653791,접전: 갑을 전쟁,접전: 갑을 전쟁,ko,2019-11-21,79,0,0,4.0,1,1.0707,['액션'],['Ask Road Pictures'],['KR'],2019.0,11.0
654739,발신제한,발신제한,ko,2021-06-23,94,0,0,7.538,209,1.7482,"['액션', '범죄', '드라마', '스릴러']","['CJ Entertainment', 'TPS Company', 'CJ ENM']",['KR'],2021.0,6.0
654747,신비아파트 극장판 하늘도깨비 대 요르문간드,신비아파트 극장판 하늘도깨비 대 요르문간드,ko,2019-12-19,97,0,0,8.0,1,1.0966,"['애니메이션', '모험', '액션', '스릴러', '판타지', '애니메이션']","['CJ ENM', 'Studio Bazooka', 'Red Dog Culture House']",['KR'],2019.0,12.0
654749,애국자 게임 2 - 지록위마,애국자 게임 2 - 지록위마,ko,2019-12-19,95,0,0,0.0,0,0.149,['다큐멘터리'],[],['KR'],2019.0,12.0
655381,구마적,구마적,ko,2019-12-12,80,0,0,0.0,0,0.6206,"['액션', '드라마']",[],['KR'],2019.0,12.0
655725,올레길 그 여자,올레길 그 여자,ko,2011-07-17,0,0,0,3.0,1,1.4961,['드라마'],[],[],2011.0,7.0
656152,기억을 만나다,기억을 만나다,ko,2018-03-31,37,0,0,0.0,0,1.248,['로맨스'],['Barunson E&A'],['KR'],2018.0,3.0
656156,보호자,보호자,ko,2023-08-15,98,0,0,6.711,95,2.0157,"['액션', '스릴러', '드라마']","['Acemaker Movieworks', 'Studio Take', 'Epic Pictures Group']",['KR'],2023.0,8.0
656159,비와 당신의 이야기,비와 당신의 이야기,ko,2021-04-28,117,0,0,6.1,17,2.2307,"['로맨스', '드라마']","['Azit Film', 'Kidari ENT', 'Sony Pictures Entertainment Korea', 'Sony Pictures International Productions']","['KR', 'US']",2021.0,4.0
656265,스튜디오,스튜디오,ko,2019-03-07,90,0,0,2.0,1,0.068,"['코미디', '로맨스']",[],['KR'],2019.0,3.0
656266,내친구 아내,내친구 아내,ko,2018-05-22,72,0,0,0.0,0,1.0858,['로맨스'],[],['KR'],2018.0,5.0
657979,진주의 순결상실,진주의 순결상실,ko,2018-08-24,76,0,0,0.0,0,0.6462,['로맨스'],[],[],2018.0,8.0
658141,히트,히트,ko,2011-10-13,102,0,0,0.0,0,1.4904,"['드라마', '액션', '코미디']","['Booyoung Entertainment', 'Next Entertainment World']",['KR'],2011.0,10.0
658210,태일이,태일이,ko,2021-12-01,99,0,0,7.0,2,0.601,"['애니메이션', '드라마']","['Myung Films', 'Zealarabi Pictures', 'Studio Roomer', 'Chun Tae-il Foundation']",['KR'],2021.0,12.0
658392,청춘빌라 살인사건,청춘빌라 살인사건,ko,2020-01-02,93,0,0,5.9,4,0.4223,"['코미디', '가족', '범죄']",['Mirovision'],['KR'],2020.0,1.0
658962,레드 툼,레드 툼,ko,2015-07-09,91,0,0,0.0,0,0.1171,['다큐멘터리'],[],[],2015.0,7.0
659390,AV배우 츠보미 서울 첫 경험2,AV배우 츠보미 서울 첫 경험2,ko,2019-12-13,82,0,0,0.0,0,1.1249,['드라마'],[],['KR'],2019.0,12.0
659670,밥묵자,밥묵자,ko,2007-01-01,11,0,0,0.0,0,0.0,"['애니메이션', '가족']",[],[],2007.0,1.0
659673,음란한 여자들의 수다,음란한 여자들의 수다,ko,2019-08-14,97,0,0,0.0,0,0.3274,['로맨스'],[],[],2019.0,8.0
660039,옆집 누나의 맛,옆집누나의맛,ko,2019-12-30,93,0,0,3.2,14,0.0074,['로맨스'],[],['KR'],2019.0,12.0
660355,사흘,사흘,ko,2024-11-14,95,0,1309215,5.676,17,1.3479,"['공포', '미스터리']","['iFilm', 'MAYDAY STUDIO']",['KR'],2024.0,11.0
660360,노량: 죽음의 바다,노량: 죽음의 바다,ko,2023-12-20,152,40000000,34210966,6.4,149,2.6362,"['전쟁', '액션', '역사', '드라마']",['Big Stone Pictures'],['KR'],2023.0,12.0
660723,초대,초대,ko,2013-01-04,22,0,0,0.0,0,0.0889,[],[],[],2013.0,1.0
660957,지금 이 순간,지금 이 순간,ko,2019-12-12,88,0,0,5.0,1,0.3233,['드라마'],['Lee Film'],['KR'],2019.0,12.0
661504,Forglem Mig Ej,Forglem Mig Ej,da,2019-03-24,83,0,0,9.3,3,0.1859,['다큐멘터리'],"['Final Cut for Real', 'Korean Film Council', 'DMZ Docs', 'Den Vestdanske Filmpulje', 'New Danish Screen', 'Det Danske Filminstitut', 'DR', 'TV 2']","['DK', 'KR']",2019.0,3.0
661681,3일의 휴가,3일의 휴가,ko,2023-12-06,105,0,0,8.1,7,1.0666,"['드라마', '판타지']",['Storyforest'],['KR'],2023.0,12.0
661709,기계령,기계령,ko,2016-06-01,25,0,0,0.0,0,0.1429,"['공포', 'SF']",[],['KR'],2016.0,6.0
661733,불타는 내 마음,불타는 내 마음,ko,2010-03-25,95,0,0,6.0,2,0.4594,"['로맨스', '코미디']",['Sunshine Film'],['KR'],2010.0,3.0
662401,도망친 여자,도망친 여자,ko,2020-09-17,77,0,0,6.6,99,0.7554,['드라마'],['Jeonwonsa Film'],['KR'],2020.0,9.0
663116,모텔 속 그들,모텔 속 그들,ko,2018-02-08,24,0,0,0.0,0,0.0214,"['드라마', '로맨스']","['STRONGBERRY', 'Matchbox']",['KR'],2018.0,2.0
663118,비잉미,비잉미,ko,2018-12-10,27,0,0,8.0,1,0.3428,"['드라마', '로맨스']",[],[],2018.0,12.0
663121,마이 퍼스널 트레이너,마이 퍼스널 트레이너,ko,2019-12-10,20,0,0,5.0,2,0.2267,"['코미디', '로맨스']","['STRONGBERRY', 'Matchbox']",[],2019.0,12.0
663485,야동보기 좋은날,야동보기 좋은날,ko,2016-08-08,88,0,0,0.0,0,1.3064,['코미디'],[],['KR'],2016.0,8.0
663947,나부야 나부야,나부야 나부야,ko,2018-09-20,64,0,0,6.0,1,0.1336,['다큐멘터리'],['Indiestory'],['KR'],2018.0,9.0
664044,잘주는 여비서들,잘주는 여비서들,ko,2019-05-24,59,0,0,4.0,1,1.4036,['로맨스'],[],['KR'],2019.0,5.0
664291,여름날,여름날,ko,2020-08-20,82,0,0,3.7,3,0.3848,['드라마'],[],['KR'],2020.0,8.0
664738,완벽한 원나잇,완벽한 원나잇,ko,2020-01-03,21,0,0,0.0,0,0.3866,"['로맨스', '코미디']","['STRONGBERRY', 'Matchbox']",['KR'],2020.0,1.0
664813,나의 노래는,My Song Is...,ko,2008-04-25,80,0,0,5.0,1,0.2961,[],[],[],2008.0,4.0
665342,살인택시괴담: 야경 챕터2,살인택시괴담: 야경 챕터2,ko,2020-01-30,71,0,0,3.5,2,0.2896,"['스릴러', '범죄']",['BULITTFILM'],['KR'],2020.0,1.0
665641,엄마바람 피게하기,엄마 바람피게하기,ko,2020-01-16,61,0,0,5.0,1,0.6066,"['코미디', '드라마']",[],['KR'],2020.0,1.0
666089,남과 여,남과 여,ko,2007-10-22,99,0,0,4.0,2,0.2309,"['드라마', '로맨스']","['씨네힐', 'cinemacircle']",['KR'],2007.0,10.0
666599,법피아,법피아,ko,2019-05-02,100,0,0,0.0,0,0.0409,['다큐멘터리'],[],[],2019.0,5.0
666805,극장판 반지의 비밀일기,극장판 반지의 비밀일기,ko,2019-09-11,72,0,0,0.0,0,0.8664,"['애니메이션', '가족']",[],[],2019.0,9.0
666949,아내의 맛,아내의 맛,ko,2019-12-25,0,0,0,6.0,2,0.6193,[],[],['KR'],2019.0,12.0
668096,혼: 공포의 시작,혼: 공포의 시작,ko,2020-02-13,80,0,0,4.0,5,0.5883,['공포'],[],['KR'],2020.0,2.0
668150,창은,창은,ko,2020-02-01,96,0,0,0.0,0,0.3361,['드라마'],['CMNIX'],['KR'],2020.0,2.0
668704,최선의 삶,최선의 삶,ko,2021-09-01,109,0,0,6.6,7,0.9721,['드라마'],"['MILESTONE COMPANY', 'Atnine Film']",['KR'],2021.0,9.0
668706,오랜만이다,오랜만이다,ko,2024-12-25,90,0,0,5.0,1,1.5204,"['드라마', '음악']",['Film Momentum'],['KR'],2024.0,12.0
669154,알피니스트 - 어느 카메라맨의 고백,알피니스트 - 어느 카메라맨의 고백,ko,2020-10-15,90,0,0,0.0,0,0.4089,['다큐멘터리'],['Minch&Films'],['KR'],2020.0,10.0
669179,시호,시호,ko,2020-02-27,103,0,0,6.0,3,1.146,['드라마'],"['Mountain Pictures', 'Blue Film Works']",['KR'],2020.0,2.0
669286,자매의 정사,자매의 정사,ko,2019-11-10,0,0,0,4.0,1,0.5643,"['드라마', '로맨스']",[],['KR'],2019.0,11.0
669294,이은미-가슴큰누나,이은미-가슴큰누나,ko,2020-02-01,90,0,0,2.0,1,0.9308,['로맨스'],[],['KR'],2020.0,2.0
669461,그녀의 욕조.,그녀의 욕조.,ko,2018-07-15,19,0,0,0.0,0,0.8073,"['로맨스', '드라마']",['Film Dabin'],['KR'],2018.0,7.0
671040,어른들은 몰라요,어른들은 몰라요,ko,2021-04-15,127,0,0,6.8,30,1.3899,['드라마'],"['Little Big Pictures', 'Don Quixote Entertainment']",['KR'],2021.0,4.0
671074,아내의 애인 3,아내의 애인 3,ko,2020-01-10,90,0,0,4.5,2,2.089,['로맨스'],[],['KR'],2020.0,1.0
671224,쌍칼,쌍칼,ko,2019-11-07,93,0,0,0.0,0,0.2035,['액션'],[],['KR'],2019.0,11.0
671502,친구 엄마들 2,친구 엄마들 2,ko,2020-02-10,61,0,0,0.0,0,2.2999,['로맨스'],[],['KR'],2020.0,2.0
672104,장마,장마,ko,2020-02-27,57,0,0,5.0,1,0.0627,['다큐멘터리'],['Studio Nameless'],['KR'],2020.0,2.0
672137,"센베노, 평창","센베노, 평창",ko,2020-01-01,52,0,0,0.0,0,0.0696,['다큐멘터리'],"['Ministry of Science and ICT', 'THE SHOOT media', 'CMNIX', 'CM PICTURES']",['KR'],2020.0,1.0
672722,주말 오후 6시의 연인,주말 오후 6시의 연인,ko,2020-02-05,101,0,0,0.0,0,1.1319,"['드라마', '로맨스']",[],['KR'],2020.0,2.0
672955,사랑하고 있습니까,사랑하고 있습니까,ko,2020-03-25,107,0,0,7.635,48,3.2115,"['로맨스', '판타지']",['Blue Film Works'],['KR'],2020.0,3.0
673412,유부녀들:남편바꾸기,유부녀들:남편바꾸기,ko,2020-02-15,0,0,0,0.0,0,1.3549,[],[],['KR'],2020.0,2.0
673413,여동생의 사생활,여동생의 사생활,ko,2020-02-15,70,0,0,5.0,1,0.2887,['로맨스'],[],['KR'],2020.0,2.0
673421,오르가즘 특강,오르가즘 특강,ko,2019-11-01,78,0,0,0.0,0,0.6585,[],[],['KR'],2019.0,11.0
673465,란제리 살인사건,란제리 살인사건,ko,2015-09-17,95,0,0,4.0,2,3.0243,"['드라마', '스릴러']",[],[],2015.0,9.0
673582,Snowball,Snowball,ko,2018-06-15,21,0,0,0.0,0,0.0071,[],[],[],2018.0,6.0
674185,악몽,악몽,ko,2020-03-12,100,0,0,3.5,2,1.0753,"['공포', '스릴러', '미스터리']","['Daydream', 'Storm Pictures Korea', 'Wide Release']",['KR'],2020.0,3.0
674602,이쁜 것들이 되어라,이쁜 것들이 되어라,ko,2014-04-17,99,0,0,0.0,0,0.6853,"['드라마', '코미디', '가족', '로맨스']","['Korean Academy of Film Arts', 'CGV Arthouse']",['KR'],2014.0,4.0
674845,나의 촛불,나의 촛불,ko,2022-02-10,87,0,0,6.0,1,1.8356,['다큐멘터리'],"['Little Big Pictures', 'Twin Plus Partners']",['KR'],2022.0,2.0
674851,달밤체조 2015,달밤체조 2015,ko,2018-04-24,136,0,0,0.0,0,1.6477,['드라마'],[],['KR'],2018.0,4.0
675301,사진,사진,ko,2014-12-07,6,0,0,0.0,0,0.1055,[],[],[],2014.0,12.0
675308,호텔 레이크,호텔 레이크,ko,2020-04-29,101,0,0,6.354,24,18.1859,"['공포', '미스터리']","['Indiestory', 'Smile Ent.', 'Union Investment Partners', 'ES Pictures', 'Korean Film Council']",['KR'],2020.0,4.0
676266,아프리카의 눈물,아프리카의 눈물,ko,2011-03-24,85,0,0,0.0,0,0.3443,['다큐멘터리'],"['MBC', 'Mountain Pictures']",['KR'],2011.0,3.0
677118,오르가즘 특강 2,오르가즘 특강 2,ko,2020-02-20,73,0,0,7.0,2,0.1433,['드라마'],[],['KR'],2020.0,2.0
678282,새봄의 오르가즘,새봄의 오르가즘,ko,2020-02-25,95,0,0,0.0,0,1.4421,['로맨스'],[],['KR'],2020.0,2.0
679037,욕정이 활활,욕정이 활활,ko,2010-10-01,82,0,0,5.0,1,0.319,['드라마'],[],['KR'],2010.0,10.0
679059,새아들,새아들,ko,2020-02-27,61,0,0,0.0,0,1.1183,['로맨스'],[],['KR'],2020.0,2.0
679569,러브&서울 복숭아마을 도색소동기,러브&서울 복숭아마을 도색소동기,ko,2015-07-23,89,0,0,0.0,0,0.5029,[],[],[],2015.0,7.0
679907,색다른 정사,색다른 정사,ko,2016-08-18,60,0,0,4.0,1,0.3494,['로맨스'],[],[],2016.0,8.0
680071,배니싱: 미제사건,배니싱: 미제사건,ko,2022-03-30,88,0,0,6.5,61,1.0452,"['스릴러', '범죄']","['Canal+', 'The French Connection']","['FR', 'KR']",2022.0,3.0
680331,엄마와 딸의 섹스 다이어트,엄마와 딸의 섹스 다이어트,ko,2020-03-04,74,0,0,0.0,0,1.9644,['로맨스'],[],['KR'],2020.0,3.0
680471,꾸루꾸루와 친구들: 무지개 나무의 비밀,꾸루꾸루와 친구들: 무지개 나무의 비밀,ko,2015-11-19,74,0,34393,1.0,1,1.1398,"['애니메이션', '모험', '판타지', '액션', '가족']","['Ffango Entertoyment', 'KBS Media', 'Pango, Ltd.', 'Pop Entertainment Co., Ltd.']",['KR'],2015.0,11.0
680644,"안녕, 전우치! 도술로봇대결전","안녕, 전우치! 도술로봇대결전",ko,2015-10-08,88,0,0,0.0,0,0.0772,[],[],[],2015.0,10.0
680725,내 남자친구를 소개합니다,내 남자친구를 소개합니다,ko,2019-03-05,88,0,0,4.0,1,0.5035,"['코미디', '가족', '판타지']",[],['KR'],2019.0,3.0
680973,서치 아웃,서치 아웃,ko,2020-04-15,0,0,0,7.375,4,0.7252,"['스릴러', '범죄']","['Storm Pictures Korea', '300 & Co.']",['KR'],2020.0,4.0
681202,비밀: 아내의 남자,비밀: 아내의 남자,ko,2016-02-04,86,0,0,4.0,1,1.17,"['드라마', '로맨스']",[],[],2016.0,2.0
682109,산티아고의 흰 지팡이,산티아고의 흰 지팡이,ko,2020-03-19,98,0,0,0.0,0,0.2407,['다큐멘터리'],['J Lee Media'],['KR'],2020.0,3.0
682826,내 친구의 딸,내 친구의 딸,ko,2020-03-09,68,0,0,0.0,0,2.0589,['로맨스'],[],['KR'],2020.0,3.0
682827,여친 언니 2,여친 언니 2,ko,2020-03-12,0,0,0,0.0,0,0.9187,[],[],['KR'],2020.0,3.0
682914,동갑내기엄마,동갑내기엄마,ko,2018-11-22,80,0,0,0.0,0,1.2296,['로맨스'],[],[],2018.0,11.0
683764,원정녀 2호의 사연,원정녀 2호의 사연,ko,2020-03-17,68,0,0,0.0,0,0.3439,"['드라마', '로맨스']",[],['KR'],2020.0,3.0
684790,부부교환 하던 날,부부교환 하던 날,ko,2020-03-19,74,0,0,0.0,0,0.3426,['드라마'],[],['KR'],2020.0,3.0
684793,일진 나쁜녀석들,일진 나쁜녀석들,ko,2020-03-19,91,0,0,7.0,1,0.1936,"['액션', '범죄']",[],['KR'],2020.0,3.0
685430,조선안방 스캔들-칠거지악,조선안방 스캔들-칠거지악,ko,2015-09-10,69,0,0,0.0,0,0.123,[],[],[],2015.0,9.0
686911,가족시네마,가족시네마,ko,2012-11-08,125,0,0,7.0,1,0.2951,['드라마'],['Soo Film'],['KR'],2012.0,11.0
687209,여자 전쟁: 이사 온 남자,여자 전쟁: 이사 온 남자,ko,2016-10-17,102,0,0,10.0,1,3.6677,['드라마'],[],[],2016.0,10.0
687895,미녀전쟁,미녀전쟁,ko,2013-12-19,81,0,0,6.0,1,0.5261,['코미디'],[],[],2013.0,12.0
687945,섹스게임,섹스게임,ko,2013-01-01,70,0,0,6.0,1,0.1287,['로맨스'],[],[],2013.0,1.0
687962,러브멘토,러브멘토,ko,2014-04-17,74,0,0,3.0,2,0.5766,[],[],[],2014.0,4.0
688140,공사중,공사중,ko,2015-04-08,92,0,0,0.0,0,1.2558,[],[],[],2015.0,4.0
688147,마지막 섹스 그리고 사랑,마지막 섹스 그리고 사랑,ko,2011-11-10,66,0,0,0.0,0,0.2228,[],[],[],2011.0,11.0
688157,심청야사,심청야사,ko,2015-12-17,94,0,0,0.0,0,0.4804,"['드라마', '로맨스']",[],[],2015.0,12.0
688442,AV배우였던 아내의 비밀,AV배우였던 아내의 비밀,ko,2014-04-30,57,0,0,0.0,0,0.0591,[],[],[],2014.0,4.0
688480,플라스틱 섹스,플라스틱 섹스,ko,2012-01-25,61,0,0,0.0,0,0.2498,[],[],[],2012.0,1.0
688846,아저씨 성인판 : 아저씨 쌀때 말해줘,아저씨 성인판 : 아저씨 쌀때 말해줘,ko,2015-10-25,40,0,0,9.0,1,0.5637,"['로맨스', '코미디']",[],[],2015.0,10.0
688871,여자 전쟁: 떠도는 눈,여자 전쟁: 떠도는 눈,ko,2016-08-19,100,0,0,0.0,0,1.3134,[],['Contents On Media'],['KR'],2016.0,8.0
688876,엄마와 딸의 은밀한 밤,엄마와 딸의 은밀한 밤,ko,2020-03-27,72,0,0,10.0,1,0.6931,"['드라마', '로맨스']",[],['KR'],2020.0,3.0
688877,여자전쟁: 여자의 이유,여자전쟁: 여자의 이유,ko,2017-01-17,102,0,0,6.0,1,1.7954,['드라마'],['Contents On Media'],[],2017.0,1.0
688878,엄마의 남자친구,엄마의 남자친구,ko,2020-03-27,75,0,0,4.0,1,1.119,['로맨스'],[],['KR'],2020.0,3.0
689160,맛있는 과외누나,맛있는 과외누나,ko,2020-04-03,70,0,0,10.0,1,7.6841,['로맨스'],[],['KR'],2020.0,4.0
689308,여친 언니,여친 언니,ko,2018-10-04,70,0,0,6.0,0,1.6035,['로맨스'],[],['KR'],2018.0,10.0
689311,야색야동,야색야동,ko,2012-02-29,67,0,0,0.0,0,0.334,[],[],[],2012.0,2.0
690251,유령선,유령선,ko,2020-04-15,49,0,0,8.0,1,0.2446,['다큐멘터리'],"['Project Boo', 'Atnine Film']",['KR'],2020.0,4.0
690953,비상,비상,ko,2006-12-14,100,0,0,0.0,0,0.5093,['다큐멘터리'],[],['KR'],2006.0,12.0
691216,힙스터 : 안개의 덫,힙스터 : 안개의 덫,ko,2015-10-01,84,0,0,4.0,1,1.7495,['드라마'],[],[],2015.0,10.0
691218,조선주먹,조선주먹,ko,2020-04-09,91,0,0,0.0,0,0.3827,['액션'],[],['KR'],2020.0,4.0
691308,꼴통2인조,꼴통2인조,ko,2020-04-09,81,0,0,0.0,0,1.2477,['액션'],[],['KR'],2020.0,4.0
691570,"안녕, 미누","안녕, 미누",ko,2020-05-27,89,0,0,1.0,1,0.0774,['다큐멘터리'],['Full Film'],['KR'],2020.0,5.0
691572,저 산 너머,저 산 너머,ko,2020-04-30,111,0,0,6.0,1,0.489,['드라마'],['Little Big Pictures'],['KR'],2020.0,4.0
692309,타짜의 목적,타짜의 목적,ko,2018-05-08,71,0,0,4.0,1,0.5925,[],[],[],2018.0,5.0
693034,마감일,마감일,ko,2018-07-15,27,0,0,0.0,0,0.196,['코미디'],[],['KR'],2018.0,7.0
693041,대전 블루스,대전 블루스,ko,2020-11-26,96,0,0,0.0,0,1.1317,['드라마'],[],['KR'],2020.0,11.0
693497,Jogeum Yahan Woori Yeonae,Jogeum Yahan Woori Yeonae,ko,2010-06-05,73,0,0,4.0,1,0.1599,"['드라마', '코미디', '로맨스']",[],[],2010.0,6.0
693900,경호원,경호원,ko,2020-04-15,81,0,0,5.125,8,1.6694,"['액션', '드라마', '범죄']",[],['KR'],2020.0,4.0
694939,궁합,궁합,ko,2020-04-17,71,0,0,0.0,0,2.6282,['로맨스'],[],['KR'],2020.0,4.0
694973,낮손님,낮손님,ko,2020-04-15,91,0,0,4.0,1,0.6644,"['코미디', '미스터리', '로맨스', '드라마']",[],['KR'],2020.0,4.0
695113,과외 누나,과외 누나,ko,2019-04-19,74,0,0,0.0,0,0.0437,[],[],[],2019.0,4.0
695194,친구엄마 그리고 정사 - 무삭제판,친구엄마 그리고 정사 - 무삭제판,ko,2019-01-31,81,0,0,5.0,2,1.4113,['로맨스'],[],['KR'],2019.0,1.0
695308,내 형의 아내,내 형의 아내,ko,2017-07-05,0,0,0,0.0,0,0.1173,[],[],[],2017.0,7.0
695320,시아버지와 두 며느리,시아버지와 두 며느리,ko,2017-03-08,77,0,0,4.0,1,0.052,['드라마'],[],[],2017.0,3.0
695725,변호인의 완전한 사육,변호인의 완전한 사육,ko,2019-02-01,81,0,0,0.0,0,0.4247,['로맨스'],[],[],2019.0,2.0
695729,식모-머피의 법칙,식모-머피의 법칙,ko,2019-03-01,0,0,0,0.0,0,0.0,['로맨스'],[],[],2019.0,3.0
695731,아내의 유혹,아내의 유혹,ko,2019-03-01,0,0,0,8.0,1,0.3883,[],[],[],2019.0,3.0
695906,서울,서울,ko,2010-04-22,105,0,0,5.0,1,0.9666,['로맨스'],[],['KR'],2010.0,4.0
